2024-10-27 11:05:22 |INFO  |main |RpcClientFactory.java:80 |com.alibaba.nacos.common.remote.client |[RpcClientFactory] create a new rpc client of 1ada9580-1bee-404b-b308-18b28cb9bf2a_config-0
2024-10-27 11:05:36 |INFO  |main |LoggerUtils.java:60 |com.alibaba.nacos.common.remote.client |[2f3c188a-b5c0-4964-9ddd-5bd659fae44a] RpcClient init label, labels = {module=naming, source=sdk}
2024-10-27 11:05:36 |INFO  |main |LoggerUtils.java:60 |com.alibaba.nacos.common.remote.client |[2f3c188a-b5c0-4964-9ddd-5bd659fae44a] RpcClient init, ServerListFactory = com.alibaba.nacos.client.naming.core.ServerListManager
2024-10-27 11:05:36 |INFO  |main |LoggerUtils.java:60 |com.alibaba.nacos.common.remote.client |[2f3c188a-b5c0-4964-9ddd-5bd659fae44a] Registry connection listener to current client:com.alibaba.nacos.client.naming.remote.gprc.redo.NamingGrpcRedoService
2024-10-27 11:05:36 |INFO  |main |LoggerUtils.java:60 |com.alibaba.nacos.common.remote.client |[2f3c188a-b5c0-4964-9ddd-5bd659fae44a] Register server push request handler:com.alibaba.nacos.client.naming.remote.gprc.NamingPushRequestHandler
2024-10-27 11:05:36 |INFO  |main |LoggerUtils.java:60 |com.alibaba.nacos.common.remote.client |[2f3c188a-b5c0-4964-9ddd-5bd659fae44a] Try to connect to server on start up, server: {serverIp = '8.138.31.44', server main port = 8848}
2024-10-27 11:05:36 |INFO  |main |LoggerUtils.java:60 |com.alibaba.nacos.common.remote.client |[2f3c188a-b5c0-4964-9ddd-5bd659fae44a] Success to connect to server [8.138.31.44:8848] on start up, connectionId = 1729998340786_221.4.34.30_50961
2024-10-27 11:05:36 |INFO  |main |LoggerUtils.java:60 |com.alibaba.nacos.common.remote.client |[2f3c188a-b5c0-4964-9ddd-5bd659fae44a] Register server push request handler:com.alibaba.nacos.common.remote.client.RpcClient$ConnectResetRequestHandler
2024-10-27 11:05:36 |INFO  |main |LoggerUtils.java:60 |com.alibaba.nacos.common.remote.client |[2f3c188a-b5c0-4964-9ddd-5bd659fae44a] Register server push request handler:com.alibaba.nacos.common.remote.client.RpcClient$$Lambda$463/0x00000008003f7c40
2024-10-27 11:05:36 |INFO  |com.alibaba.nacos.client.remote.worker |LoggerUtils.java:60 |com.alibaba.nacos.common.remote.client |[2f3c188a-b5c0-4964-9ddd-5bd659fae44a] Notify connected event to listeners.
2024-10-27 11:05:36 |INFO  |main |DirectJDKLog.java:173 |org.apache.coyote.http11.Http11NioProtocol |Starting ProtocolHandler ["http-nio-8083"]
2024-10-27 11:05:36 |INFO  |main |TomcatWebServer.java:220 |org.springframework.boot.web.embedded.tomcat.TomcatWebServer |Tomcat started on port(s): 8083 (http) with context path ''
2024-10-27 11:05:36 |INFO  |main |NacosServiceRegistry.java:75 |com.alibaba.cloud.nacos.registry.NacosServiceRegistry |nacos registry, DEFAULT_GROUP chat-service 10.195.137.140:8083 register finished
2024-10-27 11:05:36 |INFO  |main |RpcClientFactory.java:80 |com.alibaba.nacos.common.remote.client |[RpcClientFactory] create a new rpc client of e0f4d408-81ef-4721-8025-3560e2a2effb_config-0
2024-10-27 11:05:36 |INFO  |main |Reflections.java:232 |org.reflections.Reflections |Reflections took 15 ms to scan 1 urls, producing 3 keys and 6 values 
2024-10-27 11:05:36 |INFO  |main |Reflections.java:232 |org.reflections.Reflections |Reflections took 6 ms to scan 1 urls, producing 4 keys and 9 values 
2024-10-27 11:05:36 |INFO  |main |Reflections.java:232 |org.reflections.Reflections |Reflections took 4 ms to scan 1 urls, producing 3 keys and 10 values 
2024-10-27 11:05:36 |INFO  |main |Reflections.java:232 |org.reflections.Reflections |Reflections took 8 ms to scan 1 urls, producing 1 keys and 5 values 
2024-10-27 11:05:36 |INFO  |main |Reflections.java:232 |org.reflections.Reflections |Reflections took 4 ms to scan 1 urls, producing 1 keys and 7 values 
2024-10-27 11:05:36 |INFO  |main |Reflections.java:232 |org.reflections.Reflections |Reflections took 5 ms to scan 1 urls, producing 2 keys and 8 values 
2024-10-27 11:05:36 |INFO  |main |LoggerUtils.java:60 |com.alibaba.nacos.common.remote.client |[e0f4d408-81ef-4721-8025-3560e2a2effb_config-0] RpcClient init label, labels = {module=config, Vipserver-Tag=null, source=sdk, Amory-Tag=null, Location-Tag=null, taskId=0, AppName=unknown}
2024-10-27 11:05:36 |INFO  |main |LoggerUtils.java:60 |com.alibaba.nacos.common.remote.client |[e0f4d408-81ef-4721-8025-3560e2a2effb_config-0] Register server push request handler:com.alibaba.nacos.client.config.impl.ClientWorker$ConfigRpcTransportClient$$Lambda$449/0x0000000800387c40
2024-10-27 11:05:36 |INFO  |main |LoggerUtils.java:60 |com.alibaba.nacos.common.remote.client |[e0f4d408-81ef-4721-8025-3560e2a2effb_config-0] Register server push request handler:com.alibaba.nacos.client.config.impl.ClientWorker$ConfigRpcTransportClient$$Lambda$450/0x0000000800387040
2024-10-27 11:05:36 |INFO  |main |LoggerUtils.java:60 |com.alibaba.nacos.common.remote.client |[e0f4d408-81ef-4721-8025-3560e2a2effb_config-0] Registry connection listener to current client:com.alibaba.nacos.client.config.impl.ClientWorker$ConfigRpcTransportClient$1
2024-10-27 11:05:36 |INFO  |main |LoggerUtils.java:60 |com.alibaba.nacos.common.remote.client |[e0f4d408-81ef-4721-8025-3560e2a2effb_config-0] RpcClient init, ServerListFactory = com.alibaba.nacos.client.config.impl.ClientWorker$ConfigRpcTransportClient$2
2024-10-27 11:05:36 |INFO  |main |LoggerUtils.java:60 |com.alibaba.nacos.common.remote.client |[e0f4d408-81ef-4721-8025-3560e2a2effb_config-0] Try to connect to server on start up, server: {serverIp = '8.138.31.44', server main port = 8848}
2024-10-27 11:05:37 |INFO  |main |MybatisPlusJoinAutoConfiguration.java:140 |com.github.yulichang.autoconfigure.MybatisPlusJoinAutoConfiguration |mybatis plus join properties config complete
2024-10-27 11:05:37 |INFO  |main |MybatisPlusJoinAutoConfiguration.java:140 |com.github.yulichang.autoconfigure.MybatisPlusJoinAutoConfiguration |mybatis plus join SqlInjector init
2024-10-27 11:05:37 |INFO  |main |DocumentationPluginsBootstrapper.java:93 |springfox.documentation.spring.web.plugins.DocumentationPluginsBootstrapper |Documentation plugins bootstrapped
2024-10-27 11:05:37 |INFO  |main |AbstractDocumentationPluginsBootstrapper.java:79 |springfox.documentation.spring.web.plugins.DocumentationPluginsBootstrapper |Found 2 custom documentation plugin(s)
2024-10-27 11:05:37 |INFO  |main |ApiListingReferenceScanner.java:44 |springfox.documentation.spring.web.scanners.ApiListingReferenceScanner |Scanning for api listing references
2024-10-27 11:05:37 |INFO  |nacos-grpc-client-executor-6 |LoggerUtils.java:60 |com.alibaba.nacos.common.remote.client |[2f3c188a-b5c0-4964-9ddd-5bd659fae44a] Receive server push request, request = NotifySubscriberRequest, requestId = 10
2024-10-27 11:05:37 |INFO  |main |ApiListingReferenceScanner.java:44 |springfox.documentation.spring.web.scanners.ApiListingReferenceScanner |Scanning for api listing references
2024-10-27 11:05:37 |INFO  |nacos-grpc-client-executor-6 |LoggerUtils.java:60 |com.alibaba.nacos.common.remote.client |[2f3c188a-b5c0-4964-9ddd-5bd659fae44a] Ack server push request, request = NotifySubscriberRequest, requestId = 10
2024-10-27 11:05:37 |INFO  |main |StartupInfoLogger.java:61 |com.bilibili.chat.ChatApplication |Started ChatApplication in 11.904 seconds (JVM running for 12.708)
2024-10-27 11:05:37 |INFO  |main |NacosContextRefresher.java:129 |com.alibaba.cloud.nacos.refresh.NacosContextRefresher |[Nacos Config] Listening config: dataId=chat-service, group=DEFAULT_GROUP
2024-10-27 11:05:37 |INFO  |main |NacosContextRefresher.java:129 |com.alibaba.cloud.nacos.refresh.NacosContextRefresher |[Nacos Config] Listening config: dataId=chat-service.yaml, group=DEFAULT_GROUP
2024-10-27 11:05:37 |INFO  |main |NacosContextRefresher.java:129 |com.alibaba.cloud.nacos.refresh.NacosContextRefresher |[Nacos Config] Listening config: dataId=chat-service-dev.yaml, group=DEFAULT_GROUP
2024-10-27 11:05:39 |INFO  |main |LoggerUtils.java:60 |com.alibaba.nacos.common.remote.client |[e0f4d408-81ef-4721-8025-3560e2a2effb_config-0] Success to connect to server [8.138.31.44:8848] on start up, connectionId = 1729998343103_221.4.34.30_50995
2024-10-27 11:05:39 |INFO  |com.alibaba.nacos.client.remote.worker |LoggerUtils.java:60 |com.alibaba.nacos.common.remote.client |[e0f4d408-81ef-4721-8025-3560e2a2effb_config-0] Notify connected event to listeners.
2024-10-27 11:05:39 |INFO  |main |LoggerUtils.java:60 |com.alibaba.nacos.common.remote.client |[e0f4d408-81ef-4721-8025-3560e2a2effb_config-0] Register server push request handler:com.alibaba.nacos.common.remote.client.RpcClient$ConnectResetRequestHandler
2024-10-27 11:05:39 |INFO  |main |LoggerUtils.java:60 |com.alibaba.nacos.common.remote.client |[e0f4d408-81ef-4721-8025-3560e2a2effb_config-0] Register server push request handler:com.alibaba.nacos.common.remote.client.RpcClient$$Lambda$464/0x00000008003f7040
2024-10-27 11:05:39 |INFO  |main |FeignClientFactoryBean.java:418 |org.springframework.cloud.openfeign.FeignClientFactoryBean |For 'video-service' URL not provided. Will try picking an instance via load-balancing.
2024-10-27 11:05:39 |INFO  |main |PropertySourceBootstrapConfiguration.java:109 |org.springframework.cloud.bootstrap.config.PropertySourceBootstrapConfiguration |Located property source: [BootstrapPropertySource {name='bootstrapProperties-user-service-dev.yaml,DEFAULT_GROUP'}, BootstrapPropertySource {name='bootstrapProperties-user-service.yaml,DEFAULT_GROUP'}, BootstrapPropertySource {name='bootstrapProperties-user-service,DEFAULT_GROUP'}]
2024-10-27 11:05:39 |INFO  |main |SpringApplication.java:637 |com.bilibili.user.UserApplication |The following 1 profile is active: "dev"
2024-10-27 11:05:39 |INFO  |main |RepositoryConfigurationDelegate.java:262 |org.springframework.data.repository.config.RepositoryConfigurationDelegate |Multiple Spring Data modules found, entering strict repository configuration mode
2024-10-27 11:05:39 |INFO  |main |RepositoryConfigurationDelegate.java:132 |org.springframework.data.repository.config.RepositoryConfigurationDelegate |Bootstrapping Spring Data Redis repositories in DEFAULT mode.
2024-10-27 11:05:39 |INFO  |main |RepositoryConfigurationDelegate.java:201 |org.springframework.data.repository.config.RepositoryConfigurationDelegate |Finished Spring Data repository scanning in 7 ms. Found 0 Redis repository interfaces.
2024-10-27 11:05:39 |INFO  |main |GenericScope.java:283 |org.springframework.cloud.context.scope.GenericScope |BeanFactory id=308009e2-f423-3e03-aa80-ff5db63bd3d1
2024-10-27 11:05:40 |INFO  |main |TomcatWebServer.java:108 |org.springframework.boot.web.embedded.tomcat.TomcatWebServer |Tomcat initialized with port(s): 8081 (http)
2024-10-27 11:05:40 |INFO  |main |DirectJDKLog.java:173 |org.apache.coyote.http11.Http11NioProtocol |Initializing ProtocolHandler ["http-nio-8081"]
2024-10-27 11:05:40 |INFO  |main |DirectJDKLog.java:173 |org.apache.catalina.core.StandardService |Starting service [Tomcat]
2024-10-27 11:05:40 |INFO  |main |DirectJDKLog.java:173 |org.apache.catalina.core.StandardEngine |Starting Servlet engine: [Apache Tomcat/9.0.75]
2024-10-27 11:05:40 |INFO  |main |DirectJDKLog.java:173 |org.apache.catalina.core.ContainerBase.[Tomcat].[localhost].[/] |Initializing Spring embedded WebApplicationContext
2024-10-27 11:05:40 |INFO  |main |ServletWebServerApplicationContext.java:292 |org.springframework.boot.web.servlet.context.ServletWebServerApplicationContext |Root WebApplicationContext: initialization completed in 1022 ms
2024-10-27 11:05:40 |INFO  |main |FeignClientFactoryBean.java:418 |org.springframework.cloud.openfeign.FeignClientFactoryBean |For 'notice-service' URL not provided. Will try picking an instance via load-balancing.
2024-10-27 11:05:40 |INFO  |main |MybatisPlusJoinAutoConfiguration.java:140 |com.github.yulichang.autoconfigure.MybatisPlusJoinAutoConfiguration |mybatis plus join properties config complete
2024-10-27 11:05:40 |INFO  |main |MybatisPlusJoinAutoConfiguration.java:140 |com.github.yulichang.autoconfigure.MybatisPlusJoinAutoConfiguration |mybatis plus join SqlInjector init
2024-10-27 11:05:40 |INFO  |main |WebMvcPropertySourcedRequestMappingHandlerMapping.java:69 |springfox.documentation.spring.web.WebMvcPropertySourcedRequestMappingHandlerMapping |Mapped URL path [/v2/api-docs] onto method [springfox.documentation.swagger2.web.Swagger2ControllerWebMvc#getDocumentation(String, HttpServletRequest)]
2024-10-27 11:05:41 |INFO  |main |WebMvcPropertySourcedRequestMappingHandlerMapping.java:69 |springfox.documentation.spring.web.WebMvcPropertySourcedRequestMappingHandlerMapping |Mapped URL path [/v2/api-docs] onto method [springfox.documentation.swagger2.web.Swagger2ControllerWebMvc#getDocumentation(String, HttpServletRequest)]
2024-10-27 11:05:43 |INFO  |main |RpcClientFactory.java:80 |com.alibaba.nacos.common.remote.client |[RpcClientFactory] create a new rpc client of d6117f89-1689-43bb-8ad3-83b519bf9fc9
2024-10-27 11:05:43 |INFO  |main |LoggerUtils.java:60 |com.alibaba.nacos.common.remote.client |[d6117f89-1689-43bb-8ad3-83b519bf9fc9] RpcClient init label, labels = {module=naming, source=sdk}
2024-10-27 11:05:43 |INFO  |main |LoggerUtils.java:60 |com.alibaba.nacos.common.remote.client |[d6117f89-1689-43bb-8ad3-83b519bf9fc9] RpcClient init, ServerListFactory = com.alibaba.nacos.client.naming.core.ServerListManager
2024-10-27 11:05:43 |INFO  |main |LoggerUtils.java:60 |com.alibaba.nacos.common.remote.client |[d6117f89-1689-43bb-8ad3-83b519bf9fc9] Registry connection listener to current client:com.alibaba.nacos.client.naming.remote.gprc.redo.NamingGrpcRedoService
2024-10-27 11:05:43 |INFO  |main |LoggerUtils.java:60 |com.alibaba.nacos.common.remote.client |[d6117f89-1689-43bb-8ad3-83b519bf9fc9] Register server push request handler:com.alibaba.nacos.client.naming.remote.gprc.NamingPushRequestHandler
2024-10-27 11:05:43 |INFO  |main |LoggerUtils.java:60 |com.alibaba.nacos.common.remote.client |[d6117f89-1689-43bb-8ad3-83b519bf9fc9] Try to connect to server on start up, server: {serverIp = '8.138.31.44', server main port = 8848}
2024-10-27 11:05:43 |INFO  |main |LoggerUtils.java:60 |com.alibaba.nacos.common.remote.client |[d6117f89-1689-43bb-8ad3-83b519bf9fc9] Success to connect to server [8.138.31.44:8848] on start up, connectionId = 1729998347696_221.4.34.30_3356
2024-10-27 11:05:43 |INFO  |main |LoggerUtils.java:60 |com.alibaba.nacos.common.remote.client |[d6117f89-1689-43bb-8ad3-83b519bf9fc9] Register server push request handler:com.alibaba.nacos.common.remote.client.RpcClient$ConnectResetRequestHandler
2024-10-27 11:05:43 |INFO  |com.alibaba.nacos.client.remote.worker |LoggerUtils.java:60 |com.alibaba.nacos.common.remote.client |[d6117f89-1689-43bb-8ad3-83b519bf9fc9] Notify connected event to listeners.
2024-10-27 11:05:43 |INFO  |main |LoggerUtils.java:60 |com.alibaba.nacos.common.remote.client |[d6117f89-1689-43bb-8ad3-83b519bf9fc9] Register server push request handler:com.alibaba.nacos.common.remote.client.RpcClient$$Lambda$464/0x00000008003f7040
2024-10-27 11:05:43 |INFO  |main |DefaultRocketMQListenerContainer.java:290 |org.apache.rocketmq.spring.support.DefaultRocketMQListenerContainer |running container: DefaultRocketMQListenerContainer{consumerGroup='mysql-es-group', nameServer='8.138.31.44:9876', topic='mysqlToEs', consumeMode=CONCURRENTLY, selectorType=TAG, selectorExpression='*', messageModel=CLUSTERING}
2024-10-27 11:05:43 |INFO  |main |ListenerContainerConfiguration.java:127 |org.apache.rocketmq.spring.autoconfigure.ListenerContainerConfiguration |Register the listener to container, listenerBeanName:mysqlToEsConsumer, containerBeanName:org.apache.rocketmq.spring.support.DefaultRocketMQListenerContainer_1
2024-10-27 11:05:43 |INFO  |main |DirectJDKLog.java:173 |org.apache.coyote.http11.Http11NioProtocol |Starting ProtocolHandler ["http-nio-8081"]
2024-10-27 11:05:43 |INFO  |main |TomcatWebServer.java:220 |org.springframework.boot.web.embedded.tomcat.TomcatWebServer |Tomcat started on port(s): 8081 (http) with context path ''
2024-10-27 11:05:43 |INFO  |main |NacosServiceRegistry.java:75 |com.alibaba.cloud.nacos.registry.NacosServiceRegistry |nacos registry, DEFAULT_GROUP user-service 10.195.137.140:8081 register finished
2024-10-27 11:05:44 |INFO  |main |DocumentationPluginsBootstrapper.java:93 |springfox.documentation.spring.web.plugins.DocumentationPluginsBootstrapper |Documentation plugins bootstrapped
2024-10-27 11:05:44 |INFO  |main |AbstractDocumentationPluginsBootstrapper.java:79 |springfox.documentation.spring.web.plugins.DocumentationPluginsBootstrapper |Found 2 custom documentation plugin(s)
2024-10-27 11:05:44 |INFO  |main |ApiListingReferenceScanner.java:44 |springfox.documentation.spring.web.scanners.ApiListingReferenceScanner |Scanning for api listing references
2024-10-27 11:05:44 |INFO  |nacos-grpc-client-executor-6 |LoggerUtils.java:60 |com.alibaba.nacos.common.remote.client |[d6117f89-1689-43bb-8ad3-83b519bf9fc9] Receive server push request, request = NotifySubscriberRequest, requestId = 11
2024-10-27 11:05:44 |INFO  |nacos-grpc-client-executor-6 |LoggerUtils.java:60 |com.alibaba.nacos.common.remote.client |[d6117f89-1689-43bb-8ad3-83b519bf9fc9] Ack server push request, request = NotifySubscriberRequest, requestId = 11
2024-10-27 11:05:44 |INFO  |main |ApiListingReferenceScanner.java:44 |springfox.documentation.spring.web.scanners.ApiListingReferenceScanner |Scanning for api listing references
2024-10-27 11:05:44 |INFO  |main |StartupInfoLogger.java:61 |com.bilibili.user.UserApplication |Started UserCenterApplication in 9.091 seconds (JVM running for 10.105)
2024-10-27 11:05:44 |INFO  |main |NacosContextRefresher.java:129 |com.alibaba.cloud.nacos.refresh.NacosContextRefresher |[Nacos Config] Listening config: dataId=user-service.yaml, group=DEFAULT_GROUP
2024-10-27 11:05:44 |INFO  |main |NacosContextRefresher.java:129 |com.alibaba.cloud.nacos.refresh.NacosContextRefresher |[Nacos Config] Listening config: dataId=user-service-dev.yaml, group=DEFAULT_GROUP
2024-10-27 11:05:44 |INFO  |main |NacosContextRefresher.java:129 |com.alibaba.cloud.nacos.refresh.NacosContextRefresher |[Nacos Config] Listening config: dataId=user-service, group=DEFAULT_GROUP
2024-10-27 11:05:44 |INFO  |main |DefaultRocketMQListenerContainer.java:290 |org.apache.rocketmq.spring.support.DefaultRocketMQListenerContainer |running container: DefaultRocketMQListenerContainer{consumerGroup='comment-group', nameServer='8.138.31.44:9876', topic='comment', consumeMode=CONCURRENTLY, selectorType=TAG, selectorExpression='*', messageModel=CLUSTERING}
2024-10-27 11:05:44 |INFO  |main |ListenerContainerConfiguration.java:127 |org.apache.rocketmq.spring.autoconfigure.ListenerContainerConfiguration |Register the listener to container, listenerBeanName:commentConsumer, containerBeanName:org.apache.rocketmq.spring.support.DefaultRocketMQListenerContainer_2
2024-10-27 11:05:45 |INFO  |main |DefaultRocketMQListenerContainer.java:290 |org.apache.rocketmq.spring.support.DefaultRocketMQListenerContainer |running container: DefaultRocketMQListenerContainer{consumerGroup='like-group', nameServer='8.138.31.44:9876', topic='like', consumeMode=ORDERLY, selectorType=TAG, selectorExpression='*', messageModel=CLUSTERING}
2024-10-27 11:05:45 |INFO  |main |ListenerContainerConfiguration.java:127 |org.apache.rocketmq.spring.autoconfigure.ListenerContainerConfiguration |Register the listener to container, listenerBeanName:likeConsumer, containerBeanName:org.apache.rocketmq.spring.support.DefaultRocketMQListenerContainer_3
2024-10-27 11:05:46 |INFO  |main |DefaultRocketMQListenerContainer.java:290 |org.apache.rocketmq.spring.support.DefaultRocketMQListenerContainer |running container: DefaultRocketMQListenerContainer{consumerGroup='dynamic-group', nameServer='8.138.31.44:9876', topic='dynamic', consumeMode=CONCURRENTLY, selectorType=TAG, selectorExpression='*', messageModel=CLUSTERING}
2024-10-27 11:05:46 |INFO  |main |ListenerContainerConfiguration.java:127 |org.apache.rocketmq.spring.autoconfigure.ListenerContainerConfiguration |Register the listener to container, listenerBeanName:dynamicConsumer, containerBeanName:org.apache.rocketmq.spring.support.DefaultRocketMQListenerContainer_4
2024-10-27 11:05:47 |INFO  |main |DefaultRocketMQListenerContainer.java:290 |org.apache.rocketmq.spring.support.DefaultRocketMQListenerContainer |running container: DefaultRocketMQListenerContainer{consumerGroup='video-encode-group', nameServer='8.138.31.44:9876', topic='video-encode', consumeMode=ORDERLY, selectorType=TAG, selectorExpression='*', messageModel=CLUSTERING}
2024-10-27 11:05:47 |INFO  |main |ListenerContainerConfiguration.java:127 |org.apache.rocketmq.spring.autoconfigure.ListenerContainerConfiguration |Register the listener to container, listenerBeanName:videoEncodeConsumer, containerBeanName:org.apache.rocketmq.spring.support.DefaultRocketMQListenerContainer_5
2024-10-27 11:05:47 |INFO  |main |RpcClientFactory.java:80 |com.alibaba.nacos.common.remote.client |[RpcClientFactory] create a new rpc client of 756f5d36-c4b0-4f47-b35c-1c8b1196d991
2024-10-27 11:05:47 |INFO  |main |LoggerUtils.java:60 |com.alibaba.nacos.common.remote.client |[756f5d36-c4b0-4f47-b35c-1c8b1196d991] RpcClient init label, labels = {module=naming, source=sdk}
2024-10-27 11:05:47 |INFO  |main |LoggerUtils.java:60 |com.alibaba.nacos.common.remote.client |[756f5d36-c4b0-4f47-b35c-1c8b1196d991] RpcClient init, ServerListFactory = com.alibaba.nacos.client.naming.core.ServerListManager
2024-10-27 11:05:47 |INFO  |main |LoggerUtils.java:60 |com.alibaba.nacos.common.remote.client |[756f5d36-c4b0-4f47-b35c-1c8b1196d991] Registry connection listener to current client:com.alibaba.nacos.client.naming.remote.gprc.redo.NamingGrpcRedoService
2024-10-27 11:05:47 |INFO  |main |LoggerUtils.java:60 |com.alibaba.nacos.common.remote.client |[756f5d36-c4b0-4f47-b35c-1c8b1196d991] Register server push request handler:com.alibaba.nacos.client.naming.remote.gprc.NamingPushRequestHandler
2024-10-27 11:05:47 |INFO  |main |LoggerUtils.java:60 |com.alibaba.nacos.common.remote.client |[756f5d36-c4b0-4f47-b35c-1c8b1196d991] Try to connect to server on start up, server: {serverIp = '8.138.31.44', server main port = 8848}
2024-10-27 11:05:47 |INFO  |main |LoggerUtils.java:60 |com.alibaba.nacos.common.remote.client |[756f5d36-c4b0-4f47-b35c-1c8b1196d991] Success to connect to server [8.138.31.44:8848] on start up, connectionId = 1729998351312_221.4.34.30_31608
2024-10-27 11:05:47 |INFO  |main |LoggerUtils.java:60 |com.alibaba.nacos.common.remote.client |[756f5d36-c4b0-4f47-b35c-1c8b1196d991] Register server push request handler:com.alibaba.nacos.common.remote.client.RpcClient$ConnectResetRequestHandler
2024-10-27 11:05:47 |INFO  |com.alibaba.nacos.client.remote.worker |LoggerUtils.java:60 |com.alibaba.nacos.common.remote.client |[756f5d36-c4b0-4f47-b35c-1c8b1196d991] Notify connected event to listeners.
2024-10-27 11:05:47 |INFO  |main |LoggerUtils.java:60 |com.alibaba.nacos.common.remote.client |[756f5d36-c4b0-4f47-b35c-1c8b1196d991] Register server push request handler:com.alibaba.nacos.common.remote.client.RpcClient$$Lambda$473/0x0000000800403840
2024-10-27 11:05:47 |INFO  |main |DirectJDKLog.java:173 |org.apache.coyote.http11.Http11NioProtocol |Starting ProtocolHandler ["http-nio-8084"]
2024-10-27 11:05:47 |INFO  |main |TomcatWebServer.java:220 |org.springframework.boot.web.embedded.tomcat.TomcatWebServer |Tomcat started on port(s): 8084 (http) with context path ''
2024-10-27 11:05:47 |INFO  |main |NacosServiceRegistry.java:75 |com.alibaba.cloud.nacos.registry.NacosServiceRegistry |nacos registry, DEFAULT_GROUP notice-service 10.195.137.140:8084 register finished
2024-10-27 11:05:47 |INFO  |main |DocumentationPluginsBootstrapper.java:93 |springfox.documentation.spring.web.plugins.DocumentationPluginsBootstrapper |Documentation plugins bootstrapped
2024-10-27 11:05:47 |INFO  |main |AbstractDocumentationPluginsBootstrapper.java:79 |springfox.documentation.spring.web.plugins.DocumentationPluginsBootstrapper |Found 2 custom documentation plugin(s)
2024-10-27 11:05:47 |INFO  |main |ApiListingReferenceScanner.java:44 |springfox.documentation.spring.web.scanners.ApiListingReferenceScanner |Scanning for api listing references
2024-10-27 11:05:47 |INFO  |main |ApiListingReferenceScanner.java:44 |springfox.documentation.spring.web.scanners.ApiListingReferenceScanner |Scanning for api listing references
2024-10-27 11:05:47 |INFO  |main |StartupInfoLogger.java:61 |com.bilibili.notice.NoticeApplication |Started NoticeApplication in 17.618 seconds (JVM running for 18.579)
2024-10-27 11:05:47 |INFO  |main |NacosContextRefresher.java:129 |com.alibaba.cloud.nacos.refresh.NacosContextRefresher |[Nacos Config] Listening config: dataId=notice-service, group=DEFAULT_GROUP
2024-10-27 11:05:47 |INFO  |main |NacosContextRefresher.java:129 |com.alibaba.cloud.nacos.refresh.NacosContextRefresher |[Nacos Config] Listening config: dataId=notice-service-dev.yaml, group=DEFAULT_GROUP
2024-10-27 11:05:47 |INFO  |main |NacosContextRefresher.java:129 |com.alibaba.cloud.nacos.refresh.NacosContextRefresher |[Nacos Config] Listening config: dataId=notice-service.yaml, group=DEFAULT_GROUP
2024-10-27 11:05:47 |INFO  |nacos-grpc-client-executor-6 |LoggerUtils.java:60 |com.alibaba.nacos.common.remote.client |[756f5d36-c4b0-4f47-b35c-1c8b1196d991] Receive server push request, request = NotifySubscriberRequest, requestId = 12
2024-10-27 11:05:47 |INFO  |nacos-grpc-client-executor-6 |LoggerUtils.java:60 |com.alibaba.nacos.common.remote.client |[756f5d36-c4b0-4f47-b35c-1c8b1196d991] Ack server push request, request = NotifySubscriberRequest, requestId = 12
2024-10-27 11:06:02 |INFO  |xxl-job, executor ExecutorRegistryThread |ExecutorRegistryThread.java:54 |com.xxl.job.core.thread.ExecutorRegistryThread |>>>>>>>>>>> xxl-job registry fail, registryParam:RegistryParam{registryGroup='EXECUTOR', registryKey='demo-service-impl', registryValue='http://10.195.137.140:9910/'}, registryResult:ReturnT [code=500, msg=The access token is wrong., content=null]
2024-10-27 11:06:32 |INFO  |xxl-job, executor ExecutorRegistryThread |ExecutorRegistryThread.java:54 |com.xxl.job.core.thread.ExecutorRegistryThread |>>>>>>>>>>> xxl-job registry fail, registryParam:RegistryParam{registryGroup='EXECUTOR', registryKey='demo-service-impl', registryValue='http://10.195.137.140:9910/'}, registryResult:ReturnT [code=500, msg=The access token is wrong., content=null]
2024-10-27 11:07:02 |INFO  |xxl-job, executor ExecutorRegistryThread |ExecutorRegistryThread.java:54 |com.xxl.job.core.thread.ExecutorRegistryThread |>>>>>>>>>>> xxl-job registry fail, registryParam:RegistryParam{registryGroup='EXECUTOR', registryKey='demo-service-impl', registryValue='http://10.195.137.140:9910/'}, registryResult:ReturnT [code=500, msg=The access token is wrong., content=null]
2024-10-27 11:07:32 |INFO  |xxl-job, executor ExecutorRegistryThread |ExecutorRegistryThread.java:54 |com.xxl.job.core.thread.ExecutorRegistryThread |>>>>>>>>>>> xxl-job registry fail, registryParam:RegistryParam{registryGroup='EXECUTOR', registryKey='demo-service-impl', registryValue='http://10.195.137.140:9910/'}, registryResult:ReturnT [code=500, msg=The access token is wrong., content=null]
2024-10-27 11:08:02 |INFO  |xxl-job, executor ExecutorRegistryThread |ExecutorRegistryThread.java:54 |com.xxl.job.core.thread.ExecutorRegistryThread |>>>>>>>>>>> xxl-job registry fail, registryParam:RegistryParam{registryGroup='EXECUTOR', registryKey='demo-service-impl', registryValue='http://10.195.137.140:9910/'}, registryResult:ReturnT [code=500, msg=The access token is wrong., content=null]
2024-10-27 11:08:05 |INFO  |Thread-9 |ZipkinAutoConfiguration.java:143 |org.springframework.cloud.sleuth.autoconfig.zipkin2.ZipkinAutoConfiguration |Flushing remaining spans on shutdown
