2024-10-22 19:58:04 |INFO  |main |RpcClientFactory.java:80 |com.alibaba.nacos.common.remote.client |[RpcClientFactory] create a new rpc client of f38c32ce-7627-4a47-8024-adbb368df3a8_config-0
2024-10-22 19:58:59 |INFO  |main |ListenerContainerConfiguration.java:127 |org.apache.rocketmq.spring.autoconfigure.ListenerContainerConfiguration |Register the listener to container, listenerBeanName:dynamicConsumer, containerBeanName:org.apache.rocketmq.spring.support.DefaultRocketMQListenerContainer_4
2024-10-22 19:59:00 |INFO  |main |RepositoryConfigurationDelegate.java:262 |org.springframework.data.repository.config.RepositoryConfigurationDelegate |Multiple Spring Data modules found, entering strict repository configuration mode
2024-10-22 19:59:00 |INFO  |main |RepositoryConfigurationDelegate.java:132 |org.springframework.data.repository.config.RepositoryConfigurationDelegate |Bootstrapping Spring Data Redis repositories in DEFAULT mode.
2024-10-22 19:59:00 |INFO  |main |RepositoryConfigurationDelegate.java:201 |org.springframework.data.repository.config.RepositoryConfigurationDelegate |Finished Spring Data repository scanning in 5 ms. Found 0 Redis repository interfaces.
2024-10-22 19:59:00 |INFO  |main |GenericScope.java:283 |org.springframework.cloud.context.scope.GenericScope |BeanFactory id=aa0cd8ab-ddac-3144-96bb-40f0e4b3d38c
2024-10-22 19:59:00 |INFO  |main |PostProcessorRegistrationDelegate.java:376 |org.springframework.context.support.PostProcessorRegistrationDelegate$BeanPostProcessorChecker |Bean 'org.springframework.cloud.client.loadbalancer.reactive.LoadBalancerBeanPostProcessorAutoConfiguration' of type [org.springframework.cloud.client.loadbalancer.reactive.LoadBalancerBeanPostProcessorAutoConfiguration] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2024-10-22 19:59:00 |INFO  |main |PostProcessorRegistrationDelegate.java:376 |org.springframework.context.support.PostProcessorRegistrationDelegate$BeanPostProcessorChecker |Bean 'org.springframework.cloud.client.loadbalancer.reactive.LoadBalancerBeanPostProcessorAutoConfiguration$ReactorDeferringLoadBalancerFilterConfig' of type [org.springframework.cloud.client.loadbalancer.reactive.LoadBalancerBeanPostProcessorAutoConfiguration$ReactorDeferringLoadBalancerFilterConfig] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2024-10-22 19:59:00 |INFO  |main |PostProcessorRegistrationDelegate.java:376 |org.springframework.context.support.PostProcessorRegistrationDelegate$BeanPostProcessorChecker |Bean 'reactorDeferringLoadBalancerExchangeFilterFunction' of type [org.springframework.cloud.client.loadbalancer.reactive.DeferringLoadBalancerExchangeFilterFunction] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2024-10-22 19:59:00 |INFO  |main |DefaultRocketMQListenerContainer.java:290 |org.apache.rocketmq.spring.support.DefaultRocketMQListenerContainer |running container: DefaultRocketMQListenerContainer{consumerGroup='video-encode-group', nameServer='8.138.31.44:9876', topic='video-encode', consumeMode=ORDERLY, selectorType=TAG, selectorExpression='*', messageModel=CLUSTERING}
2024-10-22 19:59:00 |INFO  |main |ListenerContainerConfiguration.java:127 |org.apache.rocketmq.spring.autoconfigure.ListenerContainerConfiguration |Register the listener to container, listenerBeanName:videoEncodeConsumer, containerBeanName:org.apache.rocketmq.spring.support.DefaultRocketMQListenerContainer_5
2024-10-22 19:59:00 |INFO  |main |TomcatWebServer.java:108 |org.springframework.boot.web.embedded.tomcat.TomcatWebServer |Tomcat initialized with port(s): 8085 (http)
2024-10-22 19:59:00 |INFO  |main |DirectJDKLog.java:173 |org.apache.coyote.http11.Http11NioProtocol |Initializing ProtocolHandler ["http-nio-8085"]
2024-10-22 19:59:00 |INFO  |main |DirectJDKLog.java:173 |org.apache.catalina.core.StandardService |Starting service [Tomcat]
2024-10-22 19:59:00 |INFO  |main |DirectJDKLog.java:173 |org.apache.catalina.core.StandardEngine |Starting Servlet engine: [Apache Tomcat/9.0.75]
2024-10-22 19:59:00 |INFO  |main |RpcClientFactory.java:80 |com.alibaba.nacos.common.remote.client |[RpcClientFactory] create a new rpc client of ca0ed76e-9145-4385-a6df-b51c49e9bda4
2024-10-22 19:59:00 |INFO  |main |LoggerUtils.java:60 |com.alibaba.nacos.common.remote.client |[ca0ed76e-9145-4385-a6df-b51c49e9bda4] RpcClient init label, labels = {module=naming, source=sdk}
2024-10-22 19:59:00 |INFO  |main |LoggerUtils.java:60 |com.alibaba.nacos.common.remote.client |[ca0ed76e-9145-4385-a6df-b51c49e9bda4] RpcClient init, ServerListFactory = com.alibaba.nacos.client.naming.core.ServerListManager
2024-10-22 19:59:00 |INFO  |main |LoggerUtils.java:60 |com.alibaba.nacos.common.remote.client |[ca0ed76e-9145-4385-a6df-b51c49e9bda4] Registry connection listener to current client:com.alibaba.nacos.client.naming.remote.gprc.redo.NamingGrpcRedoService
2024-10-22 19:59:00 |INFO  |main |LoggerUtils.java:60 |com.alibaba.nacos.common.remote.client |[ca0ed76e-9145-4385-a6df-b51c49e9bda4] Register server push request handler:com.alibaba.nacos.client.naming.remote.gprc.NamingPushRequestHandler
2024-10-22 19:59:00 |INFO  |main |LoggerUtils.java:60 |com.alibaba.nacos.common.remote.client |[ca0ed76e-9145-4385-a6df-b51c49e9bda4] Try to connect to server on start up, server: {serverIp = '8.138.31.44', server main port = 8848}
2024-10-22 19:59:01 |INFO  |main |DirectJDKLog.java:173 |org.apache.catalina.core.ContainerBase.[Tomcat].[localhost].[/] |Initializing Spring embedded WebApplicationContext
2024-10-22 19:59:01 |INFO  |main |ServletWebServerApplicationContext.java:292 |org.springframework.boot.web.servlet.context.ServletWebServerApplicationContext |Root WebApplicationContext: initialization completed in 2652 ms
2024-10-22 19:59:01 |INFO  |main |LoggerUtils.java:60 |com.alibaba.nacos.common.remote.client |[ca0ed76e-9145-4385-a6df-b51c49e9bda4] Success to connect to server [8.138.31.44:8848] on start up, connectionId = 1729598341413_221.4.34.75_58357
2024-10-22 19:59:01 |INFO  |main |LoggerUtils.java:60 |com.alibaba.nacos.common.remote.client |[ca0ed76e-9145-4385-a6df-b51c49e9bda4] Register server push request handler:com.alibaba.nacos.common.remote.client.RpcClient$ConnectResetRequestHandler
2024-10-22 19:59:01 |INFO  |main |LoggerUtils.java:60 |com.alibaba.nacos.common.remote.client |[ca0ed76e-9145-4385-a6df-b51c49e9bda4] Register server push request handler:com.alibaba.nacos.common.remote.client.RpcClient$$Lambda$473/0x0000000800403840
2024-10-22 19:59:01 |INFO  |com.alibaba.nacos.client.remote.worker |LoggerUtils.java:60 |com.alibaba.nacos.common.remote.client |[ca0ed76e-9145-4385-a6df-b51c49e9bda4] Notify connected event to listeners.
2024-10-22 19:59:01 |INFO  |main |DirectJDKLog.java:173 |org.apache.coyote.http11.Http11NioProtocol |Starting ProtocolHandler ["http-nio-8084"]
2024-10-22 19:59:01 |INFO  |main |TomcatWebServer.java:220 |org.springframework.boot.web.embedded.tomcat.TomcatWebServer |Tomcat started on port(s): 8084 (http) with context path ''
2024-10-22 19:59:01 |INFO  |main |NacosServiceRegistry.java:75 |com.alibaba.cloud.nacos.registry.NacosServiceRegistry |nacos registry, DEFAULT_GROUP notice-service 192.168.31.1:8084 register finished
2024-10-22 19:59:01 |INFO  |nacos-grpc-client-executor-5 |LoggerUtils.java:60 |com.alibaba.nacos.common.remote.client |[ca0ed76e-9145-4385-a6df-b51c49e9bda4] Receive server push request, request = NotifySubscriberRequest, requestId = 31
2024-10-22 19:59:01 |INFO  |nacos-grpc-client-executor-5 |LoggerUtils.java:60 |com.alibaba.nacos.common.remote.client |[ca0ed76e-9145-4385-a6df-b51c49e9bda4] Ack server push request, request = NotifySubscriberRequest, requestId = 31
2024-10-22 19:59:01 |INFO  |main |DocumentationPluginsBootstrapper.java:93 |springfox.documentation.spring.web.plugins.DocumentationPluginsBootstrapper |Documentation plugins bootstrapped
2024-10-22 19:59:01 |INFO  |main |AbstractDocumentationPluginsBootstrapper.java:79 |springfox.documentation.spring.web.plugins.DocumentationPluginsBootstrapper |Found 2 custom documentation plugin(s)
2024-10-22 19:59:02 |INFO  |main |ApiListingReferenceScanner.java:44 |springfox.documentation.spring.web.scanners.ApiListingReferenceScanner |Scanning for api listing references
2024-10-22 19:59:02 |INFO  |main |ApiListingReferenceScanner.java:44 |springfox.documentation.spring.web.scanners.ApiListingReferenceScanner |Scanning for api listing references
2024-10-22 19:59:02 |INFO  |main |StartupInfoLogger.java:61 |com.bilibili.notice.NoticeApplication |Started NoticeApplication in 26.357 seconds (JVM running for 27.674)
2024-10-22 19:59:02 |INFO  |main |NacosContextRefresher.java:129 |com.alibaba.cloud.nacos.refresh.NacosContextRefresher |[Nacos Config] Listening config: dataId=notice-service, group=DEFAULT_GROUP
2024-10-22 19:59:02 |INFO  |main |NacosContextRefresher.java:129 |com.alibaba.cloud.nacos.refresh.NacosContextRefresher |[Nacos Config] Listening config: dataId=notice-service-dev.yaml, group=DEFAULT_GROUP
2024-10-22 19:59:02 |INFO  |main |NacosContextRefresher.java:129 |com.alibaba.cloud.nacos.refresh.NacosContextRefresher |[Nacos Config] Listening config: dataId=notice-service.yaml, group=DEFAULT_GROUP
2024-10-22 19:59:03 |INFO  |main |DirectJDKLog.java:173 |org.apache.catalina.core.StandardService |Stopping service [Tomcat]
2024-10-22 19:59:03 |INFO  |main |ConditionEvaluationReportLoggingListener.java:136 |org.springframework.boot.autoconfigure.logging.ConditionEvaluationReportLoggingListener |

Error starting ApplicationContext. To display the conditions report re-run your application with 'debug' enabled.
2024-10-22 19:59:16 |INFO  |xxl-job, executor ExecutorRegistryThread |ExecutorRegistryThread.java:54 |com.xxl.job.core.thread.ExecutorRegistryThread |>>>>>>>>>>> xxl-job registry fail, registryParam:RegistryParam{registryGroup='EXECUTOR', registryKey='demo-service-impl', registryValue='http://26.191.107.44:9910/'}, registryResult:ReturnT [code=500, msg=The access token is wrong., content=null]
2024-10-22 19:59:46 |INFO  |xxl-job, executor ExecutorRegistryThread |ExecutorRegistryThread.java:54 |com.xxl.job.core.thread.ExecutorRegistryThread |>>>>>>>>>>> xxl-job registry fail, registryParam:RegistryParam{registryGroup='EXECUTOR', registryKey='demo-service-impl', registryValue='http://26.191.107.44:9910/'}, registryResult:ReturnT [code=500, msg=The access token is wrong., content=null]
2024-10-22 20:00:16 |INFO  |xxl-job, executor ExecutorRegistryThread |ExecutorRegistryThread.java:54 |com.xxl.job.core.thread.ExecutorRegistryThread |>>>>>>>>>>> xxl-job registry fail, registryParam:RegistryParam{registryGroup='EXECUTOR', registryKey='demo-service-impl', registryValue='http://26.191.107.44:9910/'}, registryResult:ReturnT [code=500, msg=The access token is wrong., content=null]
2024-10-22 20:00:46 |INFO  |xxl-job, executor ExecutorRegistryThread |ExecutorRegistryThread.java:54 |com.xxl.job.core.thread.ExecutorRegistryThread |>>>>>>>>>>> xxl-job registry fail, registryParam:RegistryParam{registryGroup='EXECUTOR', registryKey='demo-service-impl', registryValue='http://26.191.107.44:9910/'}, registryResult:ReturnT [code=500, msg=The access token is wrong., content=null]
2024-10-22 20:01:16 |INFO  |xxl-job, executor ExecutorRegistryThread |ExecutorRegistryThread.java:54 |com.xxl.job.core.thread.ExecutorRegistryThread |>>>>>>>>>>> xxl-job registry fail, registryParam:RegistryParam{registryGroup='EXECUTOR', registryKey='demo-service-impl', registryValue='http://26.191.107.44:9910/'}, registryResult:ReturnT [code=500, msg=The access token is wrong., content=null]
2024-10-22 20:01:46 |INFO  |xxl-job, executor ExecutorRegistryThread |ExecutorRegistryThread.java:54 |com.xxl.job.core.thread.ExecutorRegistryThread |>>>>>>>>>>> xxl-job registry fail, registryParam:RegistryParam{registryGroup='EXECUTOR', registryKey='demo-service-impl', registryValue='http://26.191.107.44:9910/'}, registryResult:ReturnT [code=500, msg=The access token is wrong., content=null]
2024-10-22 20:02:16 |INFO  |xxl-job, executor ExecutorRegistryThread |ExecutorRegistryThread.java:54 |com.xxl.job.core.thread.ExecutorRegistryThread |>>>>>>>>>>> xxl-job registry fail, registryParam:RegistryParam{registryGroup='EXECUTOR', registryKey='demo-service-impl', registryValue='http://26.191.107.44:9910/'}, registryResult:ReturnT [code=500, msg=The access token is wrong., content=null]
2024-10-22 20:02:46 |INFO  |xxl-job, executor ExecutorRegistryThread |ExecutorRegistryThread.java:54 |com.xxl.job.core.thread.ExecutorRegistryThread |>>>>>>>>>>> xxl-job registry fail, registryParam:RegistryParam{registryGroup='EXECUTOR', registryKey='demo-service-impl', registryValue='http://26.191.107.44:9910/'}, registryResult:ReturnT [code=500, msg=The access token is wrong., content=null]
2024-10-22 20:03:16 |INFO  |xxl-job, executor ExecutorRegistryThread |TimeBasedFilter.java:34 |com.bilibili.common.filter.TimeBasedFilter |






2024-10-22 20:03:16 |INFO  |xxl-job, executor ExecutorRegistryThread |ExecutorRegistryThread.java:54 |com.xxl.job.core.thread.ExecutorRegistryThread |>>>>>>>>>>> xxl-job registry fail, registryParam:RegistryParam{registryGroup='EXECUTOR', registryKey='demo-service-impl', registryValue='http://26.191.107.44:9910/'}, registryResult:ReturnT [code=500, msg=The access token is wrong., content=null]
2024-10-22 20:03:46 |INFO  |xxl-job, executor ExecutorRegistryThread |ExecutorRegistryThread.java:54 |com.xxl.job.core.thread.ExecutorRegistryThread |>>>>>>>>>>> xxl-job registry fail, registryParam:RegistryParam{registryGroup='EXECUTOR', registryKey='demo-service-impl', registryValue='http://26.191.107.44:9910/'}, registryResult:ReturnT [code=500, msg=The access token is wrong., content=null]
2024-10-22 20:04:16 |INFO  |xxl-job, executor ExecutorRegistryThread |ExecutorRegistryThread.java:54 |com.xxl.job.core.thread.ExecutorRegistryThread |>>>>>>>>>>> xxl-job registry fail, registryParam:RegistryParam{registryGroup='EXECUTOR', registryKey='demo-service-impl', registryValue='http://26.191.107.44:9910/'}, registryResult:ReturnT [code=500, msg=The access token is wrong., content=null]
2024-10-22 20:04:46 |INFO  |xxl-job, executor ExecutorRegistryThread |ExecutorRegistryThread.java:54 |com.xxl.job.core.thread.ExecutorRegistryThread |>>>>>>>>>>> xxl-job registry fail, registryParam:RegistryParam{registryGroup='EXECUTOR', registryKey='demo-service-impl', registryValue='http://26.191.107.44:9910/'}, registryResult:ReturnT [code=500, msg=The access token is wrong., content=null]
2024-10-22 20:05:16 |INFO  |xxl-job, executor ExecutorRegistryThread |ExecutorRegistryThread.java:54 |com.xxl.job.core.thread.ExecutorRegistryThread |>>>>>>>>>>> xxl-job registry fail, registryParam:RegistryParam{registryGroup='EXECUTOR', registryKey='demo-service-impl', registryValue='http://26.191.107.44:9910/'}, registryResult:ReturnT [code=500, msg=The access token is wrong., content=null]
2024-10-22 20:05:46 |INFO  |xxl-job, executor ExecutorRegistryThread |ExecutorRegistryThread.java:54 |com.xxl.job.core.thread.ExecutorRegistryThread |>>>>>>>>>>> xxl-job registry fail, registryParam:RegistryParam{registryGroup='EXECUTOR', registryKey='demo-service-impl', registryValue='http://26.191.107.44:9910/'}, registryResult:ReturnT [code=500, msg=The access token is wrong., content=null]
2024-10-22 20:06:16 |INFO  |xxl-job, executor ExecutorRegistryThread |ExecutorRegistryThread.java:54 |com.xxl.job.core.thread.ExecutorRegistryThread |>>>>>>>>>>> xxl-job registry fail, registryParam:RegistryParam{registryGroup='EXECUTOR', registryKey='demo-service-impl', registryValue='http://26.191.107.44:9910/'}, registryResult:ReturnT [code=500, msg=The access token is wrong., content=null]
2024-10-22 20:06:46 |INFO  |xxl-job, executor ExecutorRegistryThread |ExecutorRegistryThread.java:54 |com.xxl.job.core.thread.ExecutorRegistryThread |>>>>>>>>>>> xxl-job registry fail, registryParam:RegistryParam{registryGroup='EXECUTOR', registryKey='demo-service-impl', registryValue='http://26.191.107.44:9910/'}, registryResult:ReturnT [code=500, msg=The access token is wrong., content=null]
2024-10-22 20:07:16 |INFO  |xxl-job, executor ExecutorRegistryThread |ExecutorRegistryThread.java:54 |com.xxl.job.core.thread.ExecutorRegistryThread |>>>>>>>>>>> xxl-job registry fail, registryParam:RegistryParam{registryGroup='EXECUTOR', registryKey='demo-service-impl', registryValue='http://26.191.107.44:9910/'}, registryResult:ReturnT [code=500, msg=The access token is wrong., content=null]
2024-10-22 20:07:46 |INFO  |xxl-job, executor ExecutorRegistryThread |ExecutorRegistryThread.java:54 |com.xxl.job.core.thread.ExecutorRegistryThread |>>>>>>>>>>> xxl-job registry fail, registryParam:RegistryParam{registryGroup='EXECUTOR', registryKey='demo-service-impl', registryValue='http://26.191.107.44:9910/'}, registryResult:ReturnT [code=500, msg=The access token is wrong., content=null]
2024-10-22 20:08:16 |INFO  |xxl-job, executor ExecutorRegistryThread |TimeBasedFilter.java:34 |com.bilibili.common.filter.TimeBasedFilter |






2024-10-22 20:08:16 |INFO  |xxl-job, executor ExecutorRegistryThread |ExecutorRegistryThread.java:54 |com.xxl.job.core.thread.ExecutorRegistryThread |>>>>>>>>>>> xxl-job registry fail, registryParam:RegistryParam{registryGroup='EXECUTOR', registryKey='demo-service-impl', registryValue='http://26.191.107.44:9910/'}, registryResult:ReturnT [code=500, msg=The access token is wrong., content=null]
2024-10-22 20:08:46 |INFO  |xxl-job, executor ExecutorRegistryThread |ExecutorRegistryThread.java:54 |com.xxl.job.core.thread.ExecutorRegistryThread |>>>>>>>>>>> xxl-job registry fail, registryParam:RegistryParam{registryGroup='EXECUTOR', registryKey='demo-service-impl', registryValue='http://26.191.107.44:9910/'}, registryResult:ReturnT [code=500, msg=The access token is wrong., content=null]
2024-10-22 20:09:16 |INFO  |xxl-job, executor ExecutorRegistryThread |ExecutorRegistryThread.java:54 |com.xxl.job.core.thread.ExecutorRegistryThread |>>>>>>>>>>> xxl-job registry fail, registryParam:RegistryParam{registryGroup='EXECUTOR', registryKey='demo-service-impl', registryValue='http://26.191.107.44:9910/'}, registryResult:ReturnT [code=500, msg=The access token is wrong., content=null]
2024-10-22 20:09:46 |INFO  |xxl-job, executor ExecutorRegistryThread |ExecutorRegistryThread.java:54 |com.xxl.job.core.thread.ExecutorRegistryThread |>>>>>>>>>>> xxl-job registry fail, registryParam:RegistryParam{registryGroup='EXECUTOR', registryKey='demo-service-impl', registryValue='http://26.191.107.44:9910/'}, registryResult:ReturnT [code=500, msg=The access token is wrong., content=null]
2024-10-22 20:10:16 |INFO  |xxl-job, executor ExecutorRegistryThread |ExecutorRegistryThread.java:54 |com.xxl.job.core.thread.ExecutorRegistryThread |>>>>>>>>>>> xxl-job registry fail, registryParam:RegistryParam{registryGroup='EXECUTOR', registryKey='demo-service-impl', registryValue='http://26.191.107.44:9910/'}, registryResult:ReturnT [code=500, msg=The access token is wrong., content=null]
2024-10-22 20:10:46 |INFO  |xxl-job, executor ExecutorRegistryThread |ExecutorRegistryThread.java:54 |com.xxl.job.core.thread.ExecutorRegistryThread |>>>>>>>>>>> xxl-job registry fail, registryParam:RegistryParam{registryGroup='EXECUTOR', registryKey='demo-service-impl', registryValue='http://26.191.107.44:9910/'}, registryResult:ReturnT [code=500, msg=The access token is wrong., content=null]
2024-10-22 20:11:16 |INFO  |xxl-job, executor ExecutorRegistryThread |ExecutorRegistryThread.java:54 |com.xxl.job.core.thread.ExecutorRegistryThread |>>>>>>>>>>> xxl-job registry fail, registryParam:RegistryParam{registryGroup='EXECUTOR', registryKey='demo-service-impl', registryValue='http://26.191.107.44:9910/'}, registryResult:ReturnT [code=500, msg=The access token is wrong., content=null]
2024-10-22 20:11:46 |INFO  |xxl-job, executor ExecutorRegistryThread |ExecutorRegistryThread.java:54 |com.xxl.job.core.thread.ExecutorRegistryThread |>>>>>>>>>>> xxl-job registry fail, registryParam:RegistryParam{registryGroup='EXECUTOR', registryKey='demo-service-impl', registryValue='http://26.191.107.44:9910/'}, registryResult:ReturnT [code=500, msg=The access token is wrong., content=null]
2024-10-22 20:12:17 |INFO  |xxl-job, executor ExecutorRegistryThread |ExecutorRegistryThread.java:54 |com.xxl.job.core.thread.ExecutorRegistryThread |>>>>>>>>>>> xxl-job registry fail, registryParam:RegistryParam{registryGroup='EXECUTOR', registryKey='demo-service-impl', registryValue='http://26.191.107.44:9910/'}, registryResult:ReturnT [code=500, msg=The access token is wrong., content=null]
2024-10-22 20:12:47 |INFO  |xxl-job, executor ExecutorRegistryThread |ExecutorRegistryThread.java:54 |com.xxl.job.core.thread.ExecutorRegistryThread |>>>>>>>>>>> xxl-job registry fail, registryParam:RegistryParam{registryGroup='EXECUTOR', registryKey='demo-service-impl', registryValue='http://26.191.107.44:9910/'}, registryResult:ReturnT [code=500, msg=The access token is wrong., content=null]
2024-10-22 20:13:17 |INFO  |xxl-job, executor ExecutorRegistryThread |TimeBasedFilter.java:34 |com.bilibili.common.filter.TimeBasedFilter |






2024-10-22 20:13:17 |INFO  |xxl-job, executor ExecutorRegistryThread |ExecutorRegistryThread.java:54 |com.xxl.job.core.thread.ExecutorRegistryThread |>>>>>>>>>>> xxl-job registry fail, registryParam:RegistryParam{registryGroup='EXECUTOR', registryKey='demo-service-impl', registryValue='http://26.191.107.44:9910/'}, registryResult:ReturnT [code=500, msg=The access token is wrong., content=null]
2024-10-22 20:13:47 |INFO  |xxl-job, executor ExecutorRegistryThread |ExecutorRegistryThread.java:54 |com.xxl.job.core.thread.ExecutorRegistryThread |>>>>>>>>>>> xxl-job registry fail, registryParam:RegistryParam{registryGroup='EXECUTOR', registryKey='demo-service-impl', registryValue='http://26.191.107.44:9910/'}, registryResult:ReturnT [code=500, msg=The access token is wrong., content=null]
2024-10-22 20:14:17 |INFO  |xxl-job, executor ExecutorRegistryThread |ExecutorRegistryThread.java:54 |com.xxl.job.core.thread.ExecutorRegistryThread |>>>>>>>>>>> xxl-job registry fail, registryParam:RegistryParam{registryGroup='EXECUTOR', registryKey='demo-service-impl', registryValue='http://26.191.107.44:9910/'}, registryResult:ReturnT [code=500, msg=The access token is wrong., content=null]
2024-10-22 20:14:47 |INFO  |xxl-job, executor ExecutorRegistryThread |ExecutorRegistryThread.java:54 |com.xxl.job.core.thread.ExecutorRegistryThread |>>>>>>>>>>> xxl-job registry fail, registryParam:RegistryParam{registryGroup='EXECUTOR', registryKey='demo-service-impl', registryValue='http://26.191.107.44:9910/'}, registryResult:ReturnT [code=500, msg=The access token is wrong., content=null]
2024-10-22 20:15:17 |INFO  |xxl-job, executor ExecutorRegistryThread |ExecutorRegistryThread.java:54 |com.xxl.job.core.thread.ExecutorRegistryThread |>>>>>>>>>>> xxl-job registry fail, registryParam:RegistryParam{registryGroup='EXECUTOR', registryKey='demo-service-impl', registryValue='http://26.191.107.44:9910/'}, registryResult:ReturnT [code=500, msg=The access token is wrong., content=null]
2024-10-22 20:15:47 |INFO  |xxl-job, executor ExecutorRegistryThread |ExecutorRegistryThread.java:54 |com.xxl.job.core.thread.ExecutorRegistryThread |>>>>>>>>>>> xxl-job registry fail, registryParam:RegistryParam{registryGroup='EXECUTOR', registryKey='demo-service-impl', registryValue='http://26.191.107.44:9910/'}, registryResult:ReturnT [code=500, msg=The access token is wrong., content=null]
2024-10-22 20:16:17 |INFO  |xxl-job, executor ExecutorRegistryThread |ExecutorRegistryThread.java:54 |com.xxl.job.core.thread.ExecutorRegistryThread |>>>>>>>>>>> xxl-job registry fail, registryParam:RegistryParam{registryGroup='EXECUTOR', registryKey='demo-service-impl', registryValue='http://26.191.107.44:9910/'}, registryResult:ReturnT [code=500, msg=The access token is wrong., content=null]
2024-10-22 20:16:47 |INFO  |xxl-job, executor ExecutorRegistryThread |ExecutorRegistryThread.java:54 |com.xxl.job.core.thread.ExecutorRegistryThread |>>>>>>>>>>> xxl-job registry fail, registryParam:RegistryParam{registryGroup='EXECUTOR', registryKey='demo-service-impl', registryValue='http://26.191.107.44:9910/'}, registryResult:ReturnT [code=500, msg=The access token is wrong., content=null]
2024-10-22 20:17:17 |INFO  |xxl-job, executor ExecutorRegistryThread |ExecutorRegistryThread.java:54 |com.xxl.job.core.thread.ExecutorRegistryThread |>>>>>>>>>>> xxl-job registry fail, registryParam:RegistryParam{registryGroup='EXECUTOR', registryKey='demo-service-impl', registryValue='http://26.191.107.44:9910/'}, registryResult:ReturnT [code=500, msg=The access token is wrong., content=null]
2024-10-22 20:17:47 |INFO  |xxl-job, executor ExecutorRegistryThread |ExecutorRegistryThread.java:54 |com.xxl.job.core.thread.ExecutorRegistryThread |>>>>>>>>>>> xxl-job registry fail, registryParam:RegistryParam{registryGroup='EXECUTOR', registryKey='demo-service-impl', registryValue='http://26.191.107.44:9910/'}, registryResult:ReturnT [code=500, msg=The access token is wrong., content=null]
2024-10-22 20:18:17 |INFO  |xxl-job, executor ExecutorRegistryThread |TimeBasedFilter.java:34 |com.bilibili.common.filter.TimeBasedFilter |






2024-10-22 20:18:17 |INFO  |xxl-job, executor ExecutorRegistryThread |ExecutorRegistryThread.java:54 |com.xxl.job.core.thread.ExecutorRegistryThread |>>>>>>>>>>> xxl-job registry fail, registryParam:RegistryParam{registryGroup='EXECUTOR', registryKey='demo-service-impl', registryValue='http://26.191.107.44:9910/'}, registryResult:ReturnT [code=500, msg=The access token is wrong., content=null]
2024-10-22 20:18:47 |INFO  |xxl-job, executor ExecutorRegistryThread |ExecutorRegistryThread.java:54 |com.xxl.job.core.thread.ExecutorRegistryThread |>>>>>>>>>>> xxl-job registry fail, registryParam:RegistryParam{registryGroup='EXECUTOR', registryKey='demo-service-impl', registryValue='http://26.191.107.44:9910/'}, registryResult:ReturnT [code=500, msg=The access token is wrong., content=null]
2024-10-22 20:19:17 |INFO  |xxl-job, executor ExecutorRegistryThread |ExecutorRegistryThread.java:54 |com.xxl.job.core.thread.ExecutorRegistryThread |>>>>>>>>>>> xxl-job registry fail, registryParam:RegistryParam{registryGroup='EXECUTOR', registryKey='demo-service-impl', registryValue='http://26.191.107.44:9910/'}, registryResult:ReturnT [code=500, msg=The access token is wrong., content=null]
2024-10-22 20:19:47 |INFO  |xxl-job, executor ExecutorRegistryThread |ExecutorRegistryThread.java:54 |com.xxl.job.core.thread.ExecutorRegistryThread |>>>>>>>>>>> xxl-job registry fail, registryParam:RegistryParam{registryGroup='EXECUTOR', registryKey='demo-service-impl', registryValue='http://26.191.107.44:9910/'}, registryResult:ReturnT [code=500, msg=The access token is wrong., content=null]
2024-10-22 20:20:17 |INFO  |xxl-job, executor ExecutorRegistryThread |ExecutorRegistryThread.java:54 |com.xxl.job.core.thread.ExecutorRegistryThread |>>>>>>>>>>> xxl-job registry fail, registryParam:RegistryParam{registryGroup='EXECUTOR', registryKey='demo-service-impl', registryValue='http://26.191.107.44:9910/'}, registryResult:ReturnT [code=500, msg=The access token is wrong., content=null]
2024-10-22 20:20:47 |INFO  |xxl-job, executor ExecutorRegistryThread |ExecutorRegistryThread.java:54 |com.xxl.job.core.thread.ExecutorRegistryThread |>>>>>>>>>>> xxl-job registry fail, registryParam:RegistryParam{registryGroup='EXECUTOR', registryKey='demo-service-impl', registryValue='http://26.191.107.44:9910/'}, registryResult:ReturnT [code=500, msg=The access token is wrong., content=null]
2024-10-22 20:21:17 |INFO  |xxl-job, executor ExecutorRegistryThread |ExecutorRegistryThread.java:54 |com.xxl.job.core.thread.ExecutorRegistryThread |>>>>>>>>>>> xxl-job registry fail, registryParam:RegistryParam{registryGroup='EXECUTOR', registryKey='demo-service-impl', registryValue='http://26.191.107.44:9910/'}, registryResult:ReturnT [code=500, msg=The access token is wrong., content=null]
2024-10-22 20:21:47 |INFO  |xxl-job, executor ExecutorRegistryThread |ExecutorRegistryThread.java:54 |com.xxl.job.core.thread.ExecutorRegistryThread |>>>>>>>>>>> xxl-job registry fail, registryParam:RegistryParam{registryGroup='EXECUTOR', registryKey='demo-service-impl', registryValue='http://26.191.107.44:9910/'}, registryResult:ReturnT [code=500, msg=The access token is wrong., content=null]
