2024-11-10 20:20:01 |INFO  |main |RpcClientFactory.java:80 |com.alibaba.nacos.common.remote.client |[RpcClientFactory] create a new rpc client of 7da91b1c-3e73-45cf-a8a5-07d542885f1b_config-0
2024-11-10 20:20:14 |INFO  |main |DirectJDKLog.java:173 |org.apache.coyote.http11.Http11NioProtocol |Initializing ProtocolHandler ["http-nio-8084"]
2024-11-10 20:20:14 |INFO  |main |DirectJDKLog.java:173 |org.apache.catalina.core.StandardService |Starting service [Tomcat]
2024-11-10 20:20:14 |INFO  |main |DirectJDKLog.java:173 |org.apache.catalina.core.StandardEngine |Starting Servlet engine: [Apache Tomcat/9.0.75]
2024-11-10 20:20:14 |INFO  |main |DirectJDKLog.java:173 |org.apache.catalina.core.ContainerBase.[Tomcat].[localhost].[/] |Initializing Spring embedded WebApplicationContext
2024-11-10 20:20:14 |INFO  |main |ServletWebServerApplicationContext.java:292 |org.springframework.boot.web.servlet.context.ServletWebServerApplicationContext |Root WebApplicationContext: initialization completed in 1751 ms
2024-11-10 20:20:15 |INFO  |main |WebMvcPropertySourcedRequestMappingHandlerMapping.java:69 |springfox.documentation.spring.web.WebMvcPropertySourcedRequestMappingHandlerMapping |Mapped URL path [/v2/api-docs] onto method [springfox.documentation.swagger2.web.Swagger2ControllerWebMvc#getDocumentation(String, HttpServletRequest)]
2024-11-10 20:20:15 |INFO  |main |LoggerUtils.java:60 |com.alibaba.nacos.common.remote.client |[7c2e26c0-1c79-4094-8ebf-6ac6e2dbf078_config-0] Success to connect to server [8.138.31.44:8848] on start up, connectionId = 1731241216394_221.4.34.97_12811
2024-11-10 20:20:15 |INFO  |com.alibaba.nacos.client.remote.worker |LoggerUtils.java:60 |com.alibaba.nacos.common.remote.client |[7c2e26c0-1c79-4094-8ebf-6ac6e2dbf078_config-0] Notify connected event to listeners.
2024-11-10 20:20:15 |INFO  |main |LoggerUtils.java:60 |com.alibaba.nacos.common.remote.client |[7c2e26c0-1c79-4094-8ebf-6ac6e2dbf078_config-0] Register server push request handler:com.alibaba.nacos.common.remote.client.RpcClient$ConnectResetRequestHandler
2024-11-10 20:20:15 |INFO  |main |LoggerUtils.java:60 |com.alibaba.nacos.common.remote.client |[7c2e26c0-1c79-4094-8ebf-6ac6e2dbf078_config-0] Register server push request handler:com.alibaba.nacos.common.remote.client.RpcClient$$Lambda$465/0x0000000800500440
2024-11-10 20:20:15 |INFO  |main |PropertySourceBootstrapConfiguration.java:109 |org.springframework.cloud.bootstrap.config.PropertySourceBootstrapConfiguration |Located property source: [BootstrapPropertySource {name='bootstrapProperties-gateway-service.properties,DEFAULT_GROUP'}, BootstrapPropertySource {name='bootstrapProperties-gateway-service,DEFAULT_GROUP'}]
2024-11-10 20:20:15 |INFO  |main |SpringApplication.java:631 |com.bilibili.gateway.GatewayApplication |No active profile set, falling back to 1 default profile: "default"
2024-11-10 20:20:15 |INFO  |main |MybatisPlusJoinAutoConfiguration.java:140 |com.github.yulichang.autoconfigure.MybatisPlusJoinAutoConfiguration |mybatis plus join properties config complete
2024-11-10 20:20:15 |INFO  |main |MybatisPlusJoinAutoConfiguration.java:140 |com.github.yulichang.autoconfigure.MybatisPlusJoinAutoConfiguration |mybatis plus join SqlInjector init
2024-11-10 20:20:15 |INFO  |main |RepositoryConfigurationDelegate.java:262 |org.springframework.data.repository.config.RepositoryConfigurationDelegate |Multiple Spring Data modules found, entering strict repository configuration mode
2024-11-10 20:20:15 |INFO  |main |RepositoryConfigurationDelegate.java:132 |org.springframework.data.repository.config.RepositoryConfigurationDelegate |Bootstrapping Spring Data Redis repositories in DEFAULT mode.
2024-11-10 20:20:15 |INFO  |main |RepositoryConfigurationDelegate.java:201 |org.springframework.data.repository.config.RepositoryConfigurationDelegate |Finished Spring Data repository scanning in 5 ms. Found 0 Redis repository interfaces.
2024-11-10 20:20:16 |INFO  |main |GenericScope.java:283 |org.springframework.cloud.context.scope.GenericScope |BeanFactory id=d8ff0ff2-c014-370a-ac7b-2922ac50d2ff
2024-11-10 20:20:16 |INFO  |main |PostProcessorRegistrationDelegate.java:376 |org.springframework.context.support.PostProcessorRegistrationDelegate$BeanPostProcessorChecker |Bean 'org.springframework.cloud.client.loadbalancer.reactive.LoadBalancerBeanPostProcessorAutoConfiguration' of type [org.springframework.cloud.client.loadbalancer.reactive.LoadBalancerBeanPostProcessorAutoConfiguration] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2024-11-10 20:20:16 |INFO  |main |PostProcessorRegistrationDelegate.java:376 |org.springframework.context.support.PostProcessorRegistrationDelegate$BeanPostProcessorChecker |Bean 'org.springframework.cloud.client.loadbalancer.reactive.LoadBalancerBeanPostProcessorAutoConfiguration$ReactorDeferringLoadBalancerFilterConfig' of type [org.springframework.cloud.client.loadbalancer.reactive.LoadBalancerBeanPostProcessorAutoConfiguration$ReactorDeferringLoadBalancerFilterConfig] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2024-11-10 20:20:16 |INFO  |main |PostProcessorRegistrationDelegate.java:376 |org.springframework.context.support.PostProcessorRegistrationDelegate$BeanPostProcessorChecker |Bean 'reactorDeferringLoadBalancerExchangeFilterFunction' of type [org.springframework.cloud.client.loadbalancer.reactive.DeferringLoadBalancerExchangeFilterFunction] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2024-11-10 20:20:16 |INFO  |main |XxlJobExecutor.java:183 |com.xxl.job.core.executor.XxlJobExecutor |>>>>>>>>>>> xxl-job register jobhandler success, name:mysqlToEs, jobHandler:com.xxl.job.core.handler.impl.MethodJobHandler@640c8cd[class com.bilibili.search.handler.MysqlToEsHandler#mysqlToEsHandler]
2024-11-10 20:20:16 |INFO  |main |FeignClientFactoryBean.java:418 |org.springframework.cloud.openfeign.FeignClientFactoryBean |For 'video-service' URL not provided. Will try picking an instance via load-balancing.
2024-11-10 20:20:17 |INFO  |main |RpcClientFactory.java:80 |com.alibaba.nacos.common.remote.client |[RpcClientFactory] create a new rpc client of f6887686-86ce-46be-9c4b-0954f6ee164a
2024-11-10 20:20:17 |INFO  |main |LoggerUtils.java:60 |com.alibaba.nacos.common.remote.client |[f6887686-86ce-46be-9c4b-0954f6ee164a] RpcClient init label, labels = {module=naming, source=sdk}
2024-11-10 20:20:17 |INFO  |main |LoggerUtils.java:60 |com.alibaba.nacos.common.remote.client |[f6887686-86ce-46be-9c4b-0954f6ee164a] RpcClient init, ServerListFactory = com.alibaba.nacos.client.naming.core.ServerListManager
2024-11-10 20:20:17 |INFO  |main |LoggerUtils.java:60 |com.alibaba.nacos.common.remote.client |[f6887686-86ce-46be-9c4b-0954f6ee164a] Registry connection listener to current client:com.alibaba.nacos.client.naming.remote.gprc.redo.NamingGrpcRedoService
2024-11-10 20:20:17 |INFO  |main |LoggerUtils.java:60 |com.alibaba.nacos.common.remote.client |[f6887686-86ce-46be-9c4b-0954f6ee164a] Register server push request handler:com.alibaba.nacos.client.naming.remote.gprc.NamingPushRequestHandler
2024-11-10 20:20:17 |INFO  |main |LoggerUtils.java:60 |com.alibaba.nacos.common.remote.client |[f6887686-86ce-46be-9c4b-0954f6ee164a] Try to connect to server on start up, server: {serverIp = '8.138.31.44', server main port = 8848}
2024-11-10 20:20:17 |INFO  |Thread-14 |EmbedServer.java:82 |com.xxl.job.core.server.EmbedServer |>>>>>>>>>>> xxl-job remoting server start success, nettype = class com.xxl.job.core.server.EmbedServer, port = 9910
2024-11-10 20:20:17 |INFO  |xxl-job, executor ExecutorRegistryThread |ExecutorRegistryThread.java:54 |com.xxl.job.core.thread.ExecutorRegistryThread |>>>>>>>>>>> xxl-job registry fail, registryParam:RegistryParam{registryGroup='EXECUTOR', registryKey='demo-service-impl', registryValue='http://10.195.136.123:9910/'}, registryResult:ReturnT [code=500, msg=The access token is wrong., content=null]
2024-11-10 20:20:17 |INFO  |main |LoggerUtils.java:60 |com.alibaba.nacos.common.remote.client |[f6887686-86ce-46be-9c4b-0954f6ee164a] Success to connect to server [8.138.31.44:8848] on start up, connectionId = 1731241218219_221.4.34.97_30010
2024-11-10 20:20:17 |INFO  |com.alibaba.nacos.client.remote.worker |LoggerUtils.java:60 |com.alibaba.nacos.common.remote.client |[f6887686-86ce-46be-9c4b-0954f6ee164a] Notify connected event to listeners.
2024-11-10 20:20:17 |INFO  |main |LoggerUtils.java:60 |com.alibaba.nacos.common.remote.client |[f6887686-86ce-46be-9c4b-0954f6ee164a] Register server push request handler:com.alibaba.nacos.common.remote.client.RpcClient$ConnectResetRequestHandler
2024-11-10 20:20:17 |INFO  |main |LoggerUtils.java:60 |com.alibaba.nacos.common.remote.client |[f6887686-86ce-46be-9c4b-0954f6ee164a] Register server push request handler:com.alibaba.nacos.common.remote.client.RpcClient$$Lambda$512/0x00000008003d3040
2024-11-10 20:20:17 |INFO  |main |DirectJDKLog.java:173 |org.apache.coyote.http11.Http11NioProtocol |Starting ProtocolHandler ["http-nio-8082"]
2024-11-10 20:20:17 |INFO  |main |TomcatWebServer.java:220 |org.springframework.boot.web.embedded.tomcat.TomcatWebServer |Tomcat started on port(s): 8082 (http) with context path ''
2024-11-10 20:20:17 |INFO  |main |NacosServiceRegistry.java:75 |com.alibaba.cloud.nacos.registry.NacosServiceRegistry |nacos registry, DEFAULT_GROUP search-service 10.195.136.123:8082 register finished
2024-11-10 20:20:17 |INFO  |main |DocumentationPluginsBootstrapper.java:93 |springfox.documentation.spring.web.plugins.DocumentationPluginsBootstrapper |Documentation plugins bootstrapped
2024-11-10 20:20:17 |INFO  |main |AbstractDocumentationPluginsBootstrapper.java:79 |springfox.documentation.spring.web.plugins.DocumentationPluginsBootstrapper |Found 2 custom documentation plugin(s)
2024-11-10 20:20:17 |INFO  |main |ApiListingReferenceScanner.java:44 |springfox.documentation.spring.web.scanners.ApiListingReferenceScanner |Scanning for api listing references
2024-11-10 20:20:17 |INFO  |main |ApiListingReferenceScanner.java:44 |springfox.documentation.spring.web.scanners.ApiListingReferenceScanner |Scanning for api listing references
2024-11-10 20:20:17 |INFO  |main |RouteDefinitionRouteLocator.java:88 |org.springframework.cloud.gateway.route.RouteDefinitionRouteLocator |Loaded RoutePredicateFactory [After]
2024-11-10 20:20:17 |INFO  |main |RouteDefinitionRouteLocator.java:88 |org.springframework.cloud.gateway.route.RouteDefinitionRouteLocator |Loaded RoutePredicateFactory [Before]
2024-11-10 20:20:17 |INFO  |main |RouteDefinitionRouteLocator.java:88 |org.springframework.cloud.gateway.route.RouteDefinitionRouteLocator |Loaded RoutePredicateFactory [Between]
2024-11-10 20:20:17 |INFO  |main |RouteDefinitionRouteLocator.java:88 |org.springframework.cloud.gateway.route.RouteDefinitionRouteLocator |Loaded RoutePredicateFactory [Cookie]
2024-11-10 20:20:17 |INFO  |main |RouteDefinitionRouteLocator.java:88 |org.springframework.cloud.gateway.route.RouteDefinitionRouteLocator |Loaded RoutePredicateFactory [Header]
2024-11-10 20:20:17 |INFO  |main |RouteDefinitionRouteLocator.java:88 |org.springframework.cloud.gateway.route.RouteDefinitionRouteLocator |Loaded RoutePredicateFactory [Host]
2024-11-10 20:20:17 |INFO  |main |RouteDefinitionRouteLocator.java:88 |org.springframework.cloud.gateway.route.RouteDefinitionRouteLocator |Loaded RoutePredicateFactory [Method]
2024-11-10 20:20:17 |INFO  |main |RouteDefinitionRouteLocator.java:88 |org.springframework.cloud.gateway.route.RouteDefinitionRouteLocator |Loaded RoutePredicateFactory [Path]
2024-11-10 20:20:17 |INFO  |main |RouteDefinitionRouteLocator.java:88 |org.springframework.cloud.gateway.route.RouteDefinitionRouteLocator |Loaded RoutePredicateFactory [Query]
2024-11-10 20:20:17 |INFO  |main |RouteDefinitionRouteLocator.java:88 |org.springframework.cloud.gateway.route.RouteDefinitionRouteLocator |Loaded RoutePredicateFactory [ReadBody]
2024-11-10 20:20:17 |INFO  |main |RouteDefinitionRouteLocator.java:88 |org.springframework.cloud.gateway.route.RouteDefinitionRouteLocator |Loaded RoutePredicateFactory [RemoteAddr]
2024-11-10 20:20:17 |INFO  |main |RouteDefinitionRouteLocator.java:88 |org.springframework.cloud.gateway.route.RouteDefinitionRouteLocator |Loaded RoutePredicateFactory [XForwardedRemoteAddr]
2024-11-10 20:20:17 |INFO  |main |RouteDefinitionRouteLocator.java:88 |org.springframework.cloud.gateway.route.RouteDefinitionRouteLocator |Loaded RoutePredicateFactory [Weight]
2024-11-10 20:20:17 |INFO  |main |RouteDefinitionRouteLocator.java:88 |org.springframework.cloud.gateway.route.RouteDefinitionRouteLocator |Loaded RoutePredicateFactory [CloudFoundryRouteService]
2024-11-10 20:20:17 |INFO  |main |CachingOperationNameGenerator.java:41 |springfox.documentation.spring.web.readers.operation.CachingOperationNameGenerator |Generating unique operation named: totalKeywordSearchUsingGET_1
2024-11-10 20:20:17 |INFO  |main |CachingOperationNameGenerator.java:41 |springfox.documentation.spring.web.readers.operation.CachingOperationNameGenerator |Generating unique operation named: addKeywordSearchRecordUsingPOST_1
2024-11-10 20:20:17 |INFO  |main |CachingOperationNameGenerator.java:41 |springfox.documentation.spring.web.readers.operation.CachingOperationNameGenerator |Generating unique operation named: userPageKeywordSearchUsingGET_1
2024-11-10 20:20:17 |INFO  |main |CachingOperationNameGenerator.java:41 |springfox.documentation.spring.web.readers.operation.CachingOperationNameGenerator |Generating unique operation named: videoPageKeywordSearchUsingGET_1
2024-11-10 20:20:17 |INFO  |main |CachingOperationNameGenerator.java:41 |springfox.documentation.spring.web.readers.operation.CachingOperationNameGenerator |Generating unique operation named: LikelykeyWordSearchUsingGET_1
2024-11-10 20:20:17 |INFO  |main |CachingOperationNameGenerator.java:41 |springfox.documentation.spring.web.readers.operation.CachingOperationNameGenerator |Generating unique operation named: testUsingGET_1
2024-11-10 20:20:17 |INFO  |main |StartupInfoLogger.java:61 |com.bilibili.search.SearchApplication |Started SearchApplication in 12.795 seconds (JVM running for 13.492)
2024-11-10 20:20:17 |INFO  |main |NacosContextRefresher.java:129 |com.alibaba.cloud.nacos.refresh.NacosContextRefresher |[Nacos Config] Listening config: dataId=search-service, group=DEFAULT_GROUP
2024-11-10 20:20:17 |INFO  |main |NacosContextRefresher.java:129 |com.alibaba.cloud.nacos.refresh.NacosContextRefresher |[Nacos Config] Listening config: dataId=search-service.yaml, group=DEFAULT_GROUP
2024-11-10 20:20:17 |INFO  |main |NacosContextRefresher.java:129 |com.alibaba.cloud.nacos.refresh.NacosContextRefresher |[Nacos Config] Listening config: dataId=search-service-dev.yaml, group=DEFAULT_GROUP
2024-11-10 20:20:17 |INFO  |main |RpcClientFactory.java:80 |com.alibaba.nacos.common.remote.client |[RpcClientFactory] create a new rpc client of 3952b063-8bef-4fd9-8962-e6dcd97e1292
2024-11-10 20:20:17 |INFO  |main |LoggerUtils.java:60 |com.alibaba.nacos.common.remote.client |[3952b063-8bef-4fd9-8962-e6dcd97e1292] RpcClient init label, labels = {module=naming, source=sdk}
2024-11-10 20:20:17 |INFO  |main |LoggerUtils.java:60 |com.alibaba.nacos.common.remote.client |[3952b063-8bef-4fd9-8962-e6dcd97e1292] RpcClient init, ServerListFactory = com.alibaba.nacos.client.naming.core.ServerListManager
2024-11-10 20:20:17 |INFO  |main |LoggerUtils.java:60 |com.alibaba.nacos.common.remote.client |[3952b063-8bef-4fd9-8962-e6dcd97e1292] Registry connection listener to current client:com.alibaba.nacos.client.naming.remote.gprc.redo.NamingGrpcRedoService
2024-11-10 20:20:17 |INFO  |main |LoggerUtils.java:60 |com.alibaba.nacos.common.remote.client |[3952b063-8bef-4fd9-8962-e6dcd97e1292] Register server push request handler:com.alibaba.nacos.client.naming.remote.gprc.NamingPushRequestHandler
2024-11-10 20:20:17 |INFO  |main |LoggerUtils.java:60 |com.alibaba.nacos.common.remote.client |[3952b063-8bef-4fd9-8962-e6dcd97e1292] Try to connect to server on start up, server: {serverIp = '8.138.31.44', server main port = 8848}
2024-11-10 20:20:17 |INFO  |nacos-grpc-client-executor-6 |LoggerUtils.java:60 |com.alibaba.nacos.common.remote.client |[f6887686-86ce-46be-9c4b-0954f6ee164a] Receive server push request, request = NotifySubscriberRequest, requestId = 42
2024-11-10 20:20:17 |INFO  |nacos-grpc-client-executor-6 |LoggerUtils.java:60 |com.alibaba.nacos.common.remote.client |[f6887686-86ce-46be-9c4b-0954f6ee164a] Ack server push request, request = NotifySubscriberRequest, requestId = 42
2024-11-10 20:20:18 |INFO  |main |LoggerUtils.java:60 |com.alibaba.nacos.common.remote.client |[3952b063-8bef-4fd9-8962-e6dcd97e1292] Success to connect to server [8.138.31.44:8848] on start up, connectionId = 1731241219052_221.4.34.97_30530
2024-11-10 20:20:18 |INFO  |main |LoggerUtils.java:60 |com.alibaba.nacos.common.remote.client |[3952b063-8bef-4fd9-8962-e6dcd97e1292] Register server push request handler:com.alibaba.nacos.common.remote.client.RpcClient$ConnectResetRequestHandler
2024-11-10 20:20:18 |INFO  |com.alibaba.nacos.client.remote.worker |LoggerUtils.java:60 |com.alibaba.nacos.common.remote.client |[3952b063-8bef-4fd9-8962-e6dcd97e1292] Notify connected event to listeners.
2024-11-10 20:20:18 |INFO  |main |LoggerUtils.java:60 |com.alibaba.nacos.common.remote.client |[3952b063-8bef-4fd9-8962-e6dcd97e1292] Register server push request handler:com.alibaba.nacos.common.remote.client.RpcClient$$Lambda$466/0x00000008003d6040
2024-11-10 20:20:18 |INFO  |main |DirectJDKLog.java:173 |org.apache.coyote.http11.Http11NioProtocol |Starting ProtocolHandler ["http-nio-8083"]
2024-11-10 20:20:18 |INFO  |main |TomcatWebServer.java:220 |org.springframework.boot.web.embedded.tomcat.TomcatWebServer |Tomcat started on port(s): 8083 (http) with context path ''
2024-11-10 20:20:18 |INFO  |main |NacosServiceRegistry.java:75 |com.alibaba.cloud.nacos.registry.NacosServiceRegistry |nacos registry, DEFAULT_GROUP chat-service 10.195.136.123:8083 register finished
2024-11-10 20:20:18 |INFO  |main |WebMvcPropertySourcedRequestMappingHandlerMapping.java:69 |springfox.documentation.spring.web.WebMvcPropertySourcedRequestMappingHandlerMapping |Mapped URL path [/v2/api-docs] onto method [springfox.documentation.swagger2.web.Swagger2ControllerWebMvc#getDocumentation(String, HttpServletRequest)]
2024-11-10 20:20:18 |INFO  |main |DocumentationPluginsBootstrapper.java:93 |springfox.documentation.spring.web.plugins.DocumentationPluginsBootstrapper |Documentation plugins bootstrapped
2024-11-10 20:20:18 |INFO  |main |AbstractDocumentationPluginsBootstrapper.java:79 |springfox.documentation.spring.web.plugins.DocumentationPluginsBootstrapper |Found 2 custom documentation plugin(s)
2024-11-10 20:20:18 |INFO  |main |ApiListingReferenceScanner.java:44 |springfox.documentation.spring.web.scanners.ApiListingReferenceScanner |Scanning for api listing references
2024-11-10 20:20:18 |INFO  |main |ApiListingReferenceScanner.java:44 |springfox.documentation.spring.web.scanners.ApiListingReferenceScanner |Scanning for api listing references
2024-11-10 20:20:18 |INFO  |main |StartupInfoLogger.java:61 |com.bilibili.chat.ChatApplication |Started ChatApplication in 10.414 seconds (JVM running for 11.107)
2024-11-10 20:20:18 |INFO  |main |NacosContextRefresher.java:129 |com.alibaba.cloud.nacos.refresh.NacosContextRefresher |[Nacos Config] Listening config: dataId=chat-service, group=DEFAULT_GROUP
2024-11-10 20:20:18 |INFO  |main |NacosContextRefresher.java:129 |com.alibaba.cloud.nacos.refresh.NacosContextRefresher |[Nacos Config] Listening config: dataId=chat-service.yaml, group=DEFAULT_GROUP
2024-11-10 20:20:18 |INFO  |main |NacosContextRefresher.java:129 |com.alibaba.cloud.nacos.refresh.NacosContextRefresher |[Nacos Config] Listening config: dataId=chat-service-dev.yaml, group=DEFAULT_GROUP
2024-11-10 20:20:18 |INFO  |nacos-grpc-client-executor-7 |LoggerUtils.java:60 |com.alibaba.nacos.common.remote.client |[3952b063-8bef-4fd9-8962-e6dcd97e1292] Receive server push request, request = NotifySubscriberRequest, requestId = 43
2024-11-10 20:20:18 |INFO  |nacos-grpc-client-executor-7 |LoggerUtils.java:60 |com.alibaba.nacos.common.remote.client |[3952b063-8bef-4fd9-8962-e6dcd97e1292] Ack server push request, request = NotifySubscriberRequest, requestId = 43
2024-11-10 20:20:18 |INFO  |main |MybatisPlusJoinAutoConfiguration.java:140 |com.github.yulichang.autoconfigure.MybatisPlusJoinAutoConfiguration |mybatis plus join properties config complete
2024-11-10 20:20:18 |INFO  |main |MybatisPlusJoinAutoConfiguration.java:140 |com.github.yulichang.autoconfigure.MybatisPlusJoinAutoConfiguration |mybatis plus join SqlInjector init
2024-11-10 20:20:19 |INFO  |main |RpcClientFactory.java:80 |com.alibaba.nacos.common.remote.client |[RpcClientFactory] create a new rpc client of 5d76b879-1f74-4469-9576-1512447666a9
2024-11-10 20:20:19 |INFO  |main |LoggerUtils.java:60 |com.alibaba.nacos.common.remote.client |[5d76b879-1f74-4469-9576-1512447666a9] RpcClient init label, labels = {module=naming, source=sdk}
2024-11-10 20:20:19 |INFO  |main |LoggerUtils.java:60 |com.alibaba.nacos.common.remote.client |[5d76b879-1f74-4469-9576-1512447666a9] RpcClient init, ServerListFactory = com.alibaba.nacos.client.naming.core.ServerListManager
2024-11-10 20:20:19 |INFO  |main |LoggerUtils.java:60 |com.alibaba.nacos.common.remote.client |[5d76b879-1f74-4469-9576-1512447666a9] Registry connection listener to current client:com.alibaba.nacos.client.naming.remote.gprc.redo.NamingGrpcRedoService
2024-11-10 20:20:19 |INFO  |main |LoggerUtils.java:60 |com.alibaba.nacos.common.remote.client |[5d76b879-1f74-4469-9576-1512447666a9] Register server push request handler:com.alibaba.nacos.client.naming.remote.gprc.NamingPushRequestHandler
2024-11-10 20:20:19 |INFO  |main |LoggerUtils.java:60 |com.alibaba.nacos.common.remote.client |[5d76b879-1f74-4469-9576-1512447666a9] Try to connect to server on start up, server: {serverIp = '8.138.31.44', server main port = 8848}
2024-11-10 20:20:19 |INFO  |main |LoggerUtils.java:60 |com.alibaba.nacos.common.remote.client |[5d76b879-1f74-4469-9576-1512447666a9] Success to connect to server [8.138.31.44:8848] on start up, connectionId = 1731241220328_221.4.34.97_30543
2024-11-10 20:20:19 |INFO  |main |LoggerUtils.java:60 |com.alibaba.nacos.common.remote.client |[5d76b879-1f74-4469-9576-1512447666a9] Register server push request handler:com.alibaba.nacos.common.remote.client.RpcClient$ConnectResetRequestHandler
2024-11-10 20:20:19 |INFO  |com.alibaba.nacos.client.remote.worker |LoggerUtils.java:60 |com.alibaba.nacos.common.remote.client |[5d76b879-1f74-4469-9576-1512447666a9] Notify connected event to listeners.
2024-11-10 20:20:19 |INFO  |main |LoggerUtils.java:60 |com.alibaba.nacos.common.remote.client |[5d76b879-1f74-4469-9576-1512447666a9] Register server push request handler:com.alibaba.nacos.common.remote.client.RpcClient$$Lambda$465/0x0000000800500440
2024-11-10 20:20:19 |INFO  |main |NettyWebServer.java:111 |org.springframework.boot.web.embedded.netty.NettyWebServer |Netty started on port 8085
2024-11-10 20:20:19 |INFO  |main |NacosServiceRegistry.java:75 |com.alibaba.cloud.nacos.registry.NacosServiceRegistry |nacos registry, DEFAULT_GROUP gateway-service 10.195.136.123:8085 register finished
2024-11-10 20:20:19 |INFO  |main |StartupInfoLogger.java:61 |com.bilibili.gateway.GatewayApplication |Started GatewayApplication in 6.427 seconds (JVM running for 7.079)
2024-11-10 20:20:19 |INFO  |main |NacosContextRefresher.java:129 |com.alibaba.cloud.nacos.refresh.NacosContextRefresher |[Nacos Config] Listening config: dataId=gateway-service.properties, group=DEFAULT_GROUP
2024-11-10 20:20:19 |INFO  |main |NacosContextRefresher.java:129 |com.alibaba.cloud.nacos.refresh.NacosContextRefresher |[Nacos Config] Listening config: dataId=gateway-service, group=DEFAULT_GROUP
2024-11-10 20:20:19 |INFO  |nacos-grpc-client-executor-28 |LoggerUtils.java:60 |com.alibaba.nacos.common.remote.client |[5d76b879-1f74-4469-9576-1512447666a9] Receive server push request, request = NotifySubscriberRequest, requestId = 44
2024-11-10 20:20:19 |INFO  |nacos-grpc-client-executor-28 |LoggerUtils.java:60 |com.alibaba.nacos.common.remote.client |[5d76b879-1f74-4469-9576-1512447666a9] Ack server push request, request = NotifySubscriberRequest, requestId = 44
2024-11-10 20:20:20 |INFO  |nacos-grpc-client-executor-29 |LoggerUtils.java:60 |com.alibaba.nacos.common.remote.client |[5d76b879-1f74-4469-9576-1512447666a9] Receive server push request, request = NotifySubscriberRequest, requestId = 46
2024-11-10 20:20:20 |INFO  |nacos-grpc-client-executor-29 |LoggerUtils.java:60 |com.alibaba.nacos.common.remote.client |[5d76b879-1f74-4469-9576-1512447666a9] Ack server push request, request = NotifySubscriberRequest, requestId = 46
2024-11-10 20:20:20 |INFO  |nacos-grpc-client-executor-30 |LoggerUtils.java:60 |com.alibaba.nacos.common.remote.client |[5d76b879-1f74-4469-9576-1512447666a9] Receive server push request, request = NotifySubscriberRequest, requestId = 45
2024-11-10 20:20:20 |INFO  |nacos-grpc-client-executor-30 |LoggerUtils.java:60 |com.alibaba.nacos.common.remote.client |[5d76b879-1f74-4469-9576-1512447666a9] Ack server push request, request = NotifySubscriberRequest, requestId = 45
2024-11-10 20:20:20 |INFO  |nacos-grpc-client-executor-31 |LoggerUtils.java:60 |com.alibaba.nacos.common.remote.client |[5d76b879-1f74-4469-9576-1512447666a9] Receive server push request, request = NotifySubscriberRequest, requestId = 47
2024-11-10 20:20:20 |INFO  |nacos-grpc-client-executor-31 |LoggerUtils.java:60 |com.alibaba.nacos.common.remote.client |[5d76b879-1f74-4469-9576-1512447666a9] Ack server push request, request = NotifySubscriberRequest, requestId = 47
2024-11-10 20:20:20 |INFO  |nacos-grpc-client-executor-32 |LoggerUtils.java:60 |com.alibaba.nacos.common.remote.client |[5d76b879-1f74-4469-9576-1512447666a9] Receive server push request, request = NotifySubscriberRequest, requestId = 48
2024-11-10 20:20:20 |INFO  |nacos-grpc-client-executor-32 |LoggerUtils.java:60 |com.alibaba.nacos.common.remote.client |[5d76b879-1f74-4469-9576-1512447666a9] Ack server push request, request = NotifySubscriberRequest, requestId = 48
2024-11-10 20:20:20 |INFO  |NettyClientSelector_1 |Slf4jLoggerFactory.java:95 |RocketmqRemoting |closeChannel: close the connection to remote address[] result: true
2024-11-10 20:20:22 |INFO  |NettyClientSelector_1 |Slf4jLoggerFactory.java:95 |RocketmqRemoting |closeChannel: close the connection to remote address[] result: true
2024-11-10 20:20:22 |INFO  |main |DirectJDKLog.java:173 |org.apache.catalina.core.StandardService |Stopping service [Tomcat]
2024-11-10 20:20:22 |INFO  |main |ConditionEvaluationReportLoggingListener.java:136 |org.springframework.boot.autoconfigure.logging.ConditionEvaluationReportLoggingListener |

Error starting ApplicationContext. To display the conditions report re-run your application with 'debug' enabled.
2024-11-10 20:20:22 |INFO  |NettyClientSelector_1 |Slf4jLoggerFactory.java:95 |RocketmqRemoting |closeChannel: close the connection to remote address[] result: true
2024-11-10 20:20:22 |INFO  |main |DefaultRocketMQListenerContainer.java:263 |org.apache.rocketmq.spring.support.DefaultRocketMQListenerContainer |container destroyed, DefaultRocketMQListenerContainer{consumerGroup='mysql-es-group', nameServer='8.138.31.44:9876', topic='mysqlToEs', consumeMode=CONCURRENTLY, selectorType=TAG, selectorExpression='*', messageModel=CLUSTERING}
2024-11-10 20:20:22 |INFO  |main |DruidDataSource.java:2063 |com.alibaba.druid.pool.DruidDataSource |{dataSource-0} closing ...
