2024-11-05 19:33:04 |INFO  |main |RpcClientFactory.java:80 |com.alibaba.nacos.common.remote.client |[RpcClientFactory] create a new rpc client of 4da7a5cf-04fb-4531-9145-8ab67e3a9f80_config-0
2024-11-05 19:33:27 |INFO  |main |DefaultRocketMQListenerContainer.java:290 |org.apache.rocketmq.spring.support.DefaultRocketMQListenerContainer |running container: DefaultRocketMQListenerContainer{consumerGroup='video-encode-group', nameServer='8.138.31.44:9876', topic='video-encode', consumeMode=ORDERLY, selectorType=TAG, selectorExpression='*', messageModel=CLUSTERING}
2024-11-05 19:33:27 |INFO  |main |ListenerContainerConfiguration.java:127 |org.apache.rocketmq.spring.autoconfigure.ListenerContainerConfiguration |Register the listener to container, listenerBeanName:videoEncodeConsumer, containerBeanName:org.apache.rocketmq.spring.support.DefaultRocketMQListenerContainer_5
2024-11-05 19:33:27 |INFO  |main |RpcClientFactory.java:80 |com.alibaba.nacos.common.remote.client |[RpcClientFactory] create a new rpc client of 8e8d574e-322a-4e76-95ee-2821c87d60b1
2024-11-05 19:33:27 |INFO  |main |LoggerUtils.java:60 |com.alibaba.nacos.common.remote.client |[8e8d574e-322a-4e76-95ee-2821c87d60b1] RpcClient init label, labels = {module=naming, source=sdk}
2024-11-05 19:33:27 |INFO  |main |LoggerUtils.java:60 |com.alibaba.nacos.common.remote.client |[8e8d574e-322a-4e76-95ee-2821c87d60b1] RpcClient init, ServerListFactory = com.alibaba.nacos.client.naming.core.ServerListManager
2024-11-05 19:33:27 |INFO  |main |LoggerUtils.java:60 |com.alibaba.nacos.common.remote.client |[8e8d574e-322a-4e76-95ee-2821c87d60b1] Registry connection listener to current client:com.alibaba.nacos.client.naming.remote.gprc.redo.NamingGrpcRedoService
2024-11-05 19:33:27 |INFO  |main |LoggerUtils.java:60 |com.alibaba.nacos.common.remote.client |[8e8d574e-322a-4e76-95ee-2821c87d60b1] Register server push request handler:com.alibaba.nacos.client.naming.remote.gprc.NamingPushRequestHandler
2024-11-05 19:33:27 |INFO  |main |LoggerUtils.java:60 |com.alibaba.nacos.common.remote.client |[8e8d574e-322a-4e76-95ee-2821c87d60b1] Try to connect to server on start up, server: {serverIp = '8.138.31.44', server main port = 8848}
2024-11-05 19:33:28 |INFO  |main |LoggerUtils.java:60 |com.alibaba.nacos.common.remote.client |[8e8d574e-322a-4e76-95ee-2821c87d60b1] Success to connect to server [8.138.31.44:8848] on start up, connectionId = 1730806409778_120.238.248.15_10920
2024-11-05 19:33:28 |INFO  |main |LoggerUtils.java:60 |com.alibaba.nacos.common.remote.client |[8e8d574e-322a-4e76-95ee-2821c87d60b1] Register server push request handler:com.alibaba.nacos.common.remote.client.RpcClient$ConnectResetRequestHandler
2024-11-05 19:33:28 |INFO  |main |LoggerUtils.java:60 |com.alibaba.nacos.common.remote.client |[8e8d574e-322a-4e76-95ee-2821c87d60b1] Register server push request handler:com.alibaba.nacos.common.remote.client.RpcClient$$Lambda$476/0x0000000800403c40
2024-11-05 19:33:28 |INFO  |com.alibaba.nacos.client.remote.worker |LoggerUtils.java:60 |com.alibaba.nacos.common.remote.client |[8e8d574e-322a-4e76-95ee-2821c87d60b1] Notify connected event to listeners.
2024-11-05 19:33:28 |INFO  |main |DirectJDKLog.java:173 |org.apache.coyote.http11.Http11NioProtocol |Starting ProtocolHandler ["http-nio-8084"]
2024-11-05 19:33:28 |INFO  |main |TomcatWebServer.java:220 |org.springframework.boot.web.embedded.tomcat.TomcatWebServer |Tomcat started on port(s): 8084 (http) with context path ''
2024-11-05 19:33:28 |INFO  |main |NacosServiceRegistry.java:75 |com.alibaba.cloud.nacos.registry.NacosServiceRegistry |nacos registry, DEFAULT_GROUP notice-service 192.168.213.1:8084 register finished
2024-11-05 19:33:28 |INFO  |main |DocumentationPluginsBootstrapper.java:93 |springfox.documentation.spring.web.plugins.DocumentationPluginsBootstrapper |Documentation plugins bootstrapped
2024-11-05 19:33:28 |INFO  |main |AbstractDocumentationPluginsBootstrapper.java:79 |springfox.documentation.spring.web.plugins.DocumentationPluginsBootstrapper |Found 2 custom documentation plugin(s)
2024-11-05 19:33:28 |INFO  |main |ApiListingReferenceScanner.java:44 |springfox.documentation.spring.web.scanners.ApiListingReferenceScanner |Scanning for api listing references
2024-11-05 19:33:28 |INFO  |main |ApiListingReferenceScanner.java:44 |springfox.documentation.spring.web.scanners.ApiListingReferenceScanner |Scanning for api listing references
2024-11-05 19:33:28 |INFO  |main |StartupInfoLogger.java:61 |com.bilibili.notice.NoticeApplication |Started NoticeApplication in 15.745 seconds (JVM running for 16.723)
2024-11-05 19:33:28 |INFO  |main |NacosContextRefresher.java:129 |com.alibaba.cloud.nacos.refresh.NacosContextRefresher |[Nacos Config] Listening config: dataId=notice-service, group=DEFAULT_GROUP
2024-11-05 19:33:28 |INFO  |main |NacosContextRefresher.java:129 |com.alibaba.cloud.nacos.refresh.NacosContextRefresher |[Nacos Config] Listening config: dataId=notice-service-dev.yaml, group=DEFAULT_GROUP
2024-11-05 19:33:28 |INFO  |main |NacosContextRefresher.java:129 |com.alibaba.cloud.nacos.refresh.NacosContextRefresher |[Nacos Config] Listening config: dataId=notice-service.yaml, group=DEFAULT_GROUP
2024-11-05 19:33:28 |INFO  |nacos-grpc-client-executor-5 |LoggerUtils.java:60 |com.alibaba.nacos.common.remote.client |[8e8d574e-322a-4e76-95ee-2821c87d60b1] Receive server push request, request = NotifySubscriberRequest, requestId = 58
2024-11-05 19:33:28 |INFO  |nacos-grpc-client-executor-5 |LoggerUtils.java:60 |com.alibaba.nacos.common.remote.client |[8e8d574e-322a-4e76-95ee-2821c87d60b1] Ack server push request, request = NotifySubscriberRequest, requestId = 58
2024-11-05 19:33:51 |INFO  |xxl-job, executor ExecutorRegistryThread |ExecutorRegistryThread.java:54 |com.xxl.job.core.thread.ExecutorRegistryThread |>>>>>>>>>>> xxl-job registry fail, registryParam:RegistryParam{registryGroup='EXECUTOR', registryKey='demo-service-impl', registryValue='http://192.168.246.1:9910/'}, registryResult:ReturnT [code=500, msg=The access token is wrong., content=null]
2024-11-05 19:33:55 |INFO  |nacos-grpc-client-executor-47 |LoggerUtils.java:60 |com.alibaba.nacos.common.remote.client |[04e1504e-1245-4a3c-b7b8-f9ab50fdd975] Receive server push request, request = NotifySubscriberRequest, requestId = 59
2024-11-05 19:33:55 |INFO  |nacos-grpc-client-executor-47 |LoggerUtils.java:60 |com.alibaba.nacos.common.remote.client |[04e1504e-1245-4a3c-b7b8-f9ab50fdd975] Ack server push request, request = NotifySubscriberRequest, requestId = 59
2024-11-05 19:34:21 |INFO  |xxl-job, executor ExecutorRegistryThread |ExecutorRegistryThread.java:54 |com.xxl.job.core.thread.ExecutorRegistryThread |>>>>>>>>>>> xxl-job registry fail, registryParam:RegistryParam{registryGroup='EXECUTOR', registryKey='demo-service-impl', registryValue='http://192.168.246.1:9910/'}, registryResult:ReturnT [code=500, msg=The access token is wrong., content=null]
2024-11-05 19:34:51 |INFO  |xxl-job, executor ExecutorRegistryThread |ExecutorRegistryThread.java:54 |com.xxl.job.core.thread.ExecutorRegistryThread |>>>>>>>>>>> xxl-job registry fail, registryParam:RegistryParam{registryGroup='EXECUTOR', registryKey='demo-service-impl', registryValue='http://192.168.246.1:9910/'}, registryResult:ReturnT [code=500, msg=The access token is wrong., content=null]
2024-11-05 19:35:21 |INFO  |xxl-job, executor ExecutorRegistryThread |ExecutorRegistryThread.java:54 |com.xxl.job.core.thread.ExecutorRegistryThread |>>>>>>>>>>> xxl-job registry fail, registryParam:RegistryParam{registryGroup='EXECUTOR', registryKey='demo-service-impl', registryValue='http://192.168.246.1:9910/'}, registryResult:ReturnT [code=500, msg=The access token is wrong., content=null]
2024-11-05 19:35:51 |INFO  |xxl-job, executor ExecutorRegistryThread |ExecutorRegistryThread.java:54 |com.xxl.job.core.thread.ExecutorRegistryThread |>>>>>>>>>>> xxl-job registry fail, registryParam:RegistryParam{registryGroup='EXECUTOR', registryKey='demo-service-impl', registryValue='http://192.168.246.1:9910/'}, registryResult:ReturnT [code=500, msg=The access token is wrong., content=null]
2024-11-05 19:36:21 |INFO  |xxl-job, executor ExecutorRegistryThread |ExecutorRegistryThread.java:54 |com.xxl.job.core.thread.ExecutorRegistryThread |>>>>>>>>>>> xxl-job registry fail, registryParam:RegistryParam{registryGroup='EXECUTOR', registryKey='demo-service-impl', registryValue='http://192.168.246.1:9910/'}, registryResult:ReturnT [code=500, msg=The access token is wrong., content=null]
2024-11-05 19:36:51 |INFO  |xxl-job, executor ExecutorRegistryThread |ExecutorRegistryThread.java:54 |com.xxl.job.core.thread.ExecutorRegistryThread |>>>>>>>>>>> xxl-job registry fail, registryParam:RegistryParam{registryGroup='EXECUTOR', registryKey='demo-service-impl', registryValue='http://192.168.246.1:9910/'}, registryResult:ReturnT [code=500, msg=The access token is wrong., content=null]
2024-11-05 19:37:21 |INFO  |xxl-job, executor ExecutorRegistryThread |ExecutorRegistryThread.java:54 |com.xxl.job.core.thread.ExecutorRegistryThread |>>>>>>>>>>> xxl-job registry fail, registryParam:RegistryParam{registryGroup='EXECUTOR', registryKey='demo-service-impl', registryValue='http://192.168.246.1:9910/'}, registryResult:ReturnT [code=500, msg=The access token is wrong., content=null]
2024-11-05 19:37:51 |INFO  |xxl-job, executor ExecutorRegistryThread |ExecutorRegistryThread.java:54 |com.xxl.job.core.thread.ExecutorRegistryThread |>>>>>>>>>>> xxl-job registry fail, registryParam:RegistryParam{registryGroup='EXECUTOR', registryKey='demo-service-impl', registryValue='http://192.168.246.1:9910/'}, registryResult:ReturnT [code=500, msg=The access token is wrong., content=null]
2024-11-05 19:38:21 |INFO  |xxl-job, executor ExecutorRegistryThread |TimeBasedFilter.java:34 |com.bilibili.common.filter.TimeBasedFilter |






2024-11-05 19:38:21 |INFO  |xxl-job, executor ExecutorRegistryThread |ExecutorRegistryThread.java:54 |com.xxl.job.core.thread.ExecutorRegistryThread |>>>>>>>>>>> xxl-job registry fail, registryParam:RegistryParam{registryGroup='EXECUTOR', registryKey='demo-service-impl', registryValue='http://192.168.246.1:9910/'}, registryResult:ReturnT [code=500, msg=The access token is wrong., content=null]
2024-11-05 19:38:51 |INFO  |xxl-job, executor ExecutorRegistryThread |ExecutorRegistryThread.java:54 |com.xxl.job.core.thread.ExecutorRegistryThread |>>>>>>>>>>> xxl-job registry fail, registryParam:RegistryParam{registryGroup='EXECUTOR', registryKey='demo-service-impl', registryValue='http://192.168.246.1:9910/'}, registryResult:ReturnT [code=500, msg=The access token is wrong., content=null]
2024-11-05 19:39:21 |INFO  |xxl-job, executor ExecutorRegistryThread |ExecutorRegistryThread.java:54 |com.xxl.job.core.thread.ExecutorRegistryThread |>>>>>>>>>>> xxl-job registry fail, registryParam:RegistryParam{registryGroup='EXECUTOR', registryKey='demo-service-impl', registryValue='http://192.168.246.1:9910/'}, registryResult:ReturnT [code=500, msg=The access token is wrong., content=null]
2024-11-05 19:39:51 |INFO  |xxl-job, executor ExecutorRegistryThread |ExecutorRegistryThread.java:54 |com.xxl.job.core.thread.ExecutorRegistryThread |>>>>>>>>>>> xxl-job registry fail, registryParam:RegistryParam{registryGroup='EXECUTOR', registryKey='demo-service-impl', registryValue='http://192.168.246.1:9910/'}, registryResult:ReturnT [code=500, msg=The access token is wrong., content=null]
2024-11-05 19:40:21 |INFO  |xxl-job, executor ExecutorRegistryThread |ExecutorRegistryThread.java:54 |com.xxl.job.core.thread.ExecutorRegistryThread |>>>>>>>>>>> xxl-job registry fail, registryParam:RegistryParam{registryGroup='EXECUTOR', registryKey='demo-service-impl', registryValue='http://192.168.246.1:9910/'}, registryResult:ReturnT [code=500, msg=The access token is wrong., content=null]
2024-11-05 19:40:48 |INFO  |Thread-1 |TimeBasedFilter.java:34 |com.bilibili.common.filter.TimeBasedFilter |






2024-11-05 19:40:48 |INFO  |Thread-9 |TimeBasedFilter.java:34 |com.bilibili.common.filter.TimeBasedFilter |






2024-11-05 19:40:48 |INFO  |Thread-5 |TimeBasedFilter.java:34 |com.bilibili.common.filter.TimeBasedFilter |






2024-11-05 19:40:48 |WARN  |Thread-1 |HttpClientBeanHolder.java:108 |com.alibaba.nacos.common.http.HttpClientBeanHolder |[HttpClientBeanHolder] Start destroying common HttpClient
2024-11-05 19:40:48 |INFO  |Thread-9 |ZipkinAutoConfiguration.java:143 |org.springframework.cloud.sleuth.autoconfig.zipkin2.ZipkinAutoConfiguration |Flushing remaining spans on shutdown
2024-11-05 19:40:48 |WARN  |Thread-5 |NotifyCenter.java:136 |com.alibaba.nacos.common.notify.NotifyCenter |[NotifyCenter] Start destroying Publisher
2024-11-05 19:40:48 |WARN  |Thread-5 |NotifyCenter.java:153 |com.alibaba.nacos.common.notify.NotifyCenter |[NotifyCenter] Destruction of the end
2024-11-05 19:40:48 |INFO  |Thread-9 |TimeBasedFilter.java:34 |com.bilibili.common.filter.TimeBasedFilter |






2024-11-05 19:40:48 |INFO  |Thread-9 |ZipkinAutoConfiguration.java:143 |org.springframework.cloud.sleuth.autoconfig.zipkin2.ZipkinAutoConfiguration |Flushing remaining spans on shutdown
2024-11-05 19:40:48 |INFO  |Thread-1 |TimeBasedFilter.java:34 |com.bilibili.common.filter.TimeBasedFilter |






2024-11-05 19:40:48 |INFO  |Thread-5 |TimeBasedFilter.java:34 |com.bilibili.common.filter.TimeBasedFilter |






2024-11-05 19:40:48 |WARN  |Thread-1 |HttpClientBeanHolder.java:114 |com.alibaba.nacos.common.http.HttpClientBeanHolder |[HttpClientBeanHolder] Destruction of the end
2024-11-05 19:40:48 |WARN  |Thread-5 |NotifyCenter.java:136 |com.alibaba.nacos.common.notify.NotifyCenter |[NotifyCenter] Start destroying Publisher
2024-11-05 19:40:48 |WARN  |Thread-1 |HttpClientBeanHolder.java:108 |com.alibaba.nacos.common.http.HttpClientBeanHolder |[HttpClientBeanHolder] Start destroying common HttpClient
2024-11-05 19:40:48 |INFO  |Thread-5 |TimeBasedFilter.java:34 |com.bilibili.common.filter.TimeBasedFilter |






2024-11-05 19:40:48 |INFO  |Thread-1 |TimeBasedFilter.java:34 |com.bilibili.common.filter.TimeBasedFilter |






2024-11-05 19:40:48 |WARN  |Thread-5 |NotifyCenter.java:153 |com.alibaba.nacos.common.notify.NotifyCenter |[NotifyCenter] Destruction of the end
2024-11-05 19:40:48 |WARN  |Thread-1 |HttpClientBeanHolder.java:114 |com.alibaba.nacos.common.http.HttpClientBeanHolder |[HttpClientBeanHolder] Destruction of the end
2024-11-05 19:40:48 |WARN  |Thread-5 |NotifyCenter.java:136 |com.alibaba.nacos.common.notify.NotifyCenter |[NotifyCenter] Start destroying Publisher
2024-11-05 19:40:48 |WARN  |Thread-1 |HttpClientBeanHolder.java:108 |com.alibaba.nacos.common.http.HttpClientBeanHolder |[HttpClientBeanHolder] Start destroying common HttpClient
2024-11-05 19:40:48 |WARN  |Thread-5 |NotifyCenter.java:153 |com.alibaba.nacos.common.notify.NotifyCenter |[NotifyCenter] Destruction of the end
2024-11-05 19:40:48 |WARN  |Thread-1 |HttpClientBeanHolder.java:114 |com.alibaba.nacos.common.http.HttpClientBeanHolder |[HttpClientBeanHolder] Destruction of the end
2024-11-05 19:40:48 |INFO  |Thread-9 |ZipkinAutoConfiguration.java:143 |org.springframework.cloud.sleuth.autoconfig.zipkin2.ZipkinAutoConfiguration |Flushing remaining spans on shutdown
2024-11-05 19:40:48 |WARN  |Thread-1 |HttpClientBeanHolder.java:108 |com.alibaba.nacos.common.http.HttpClientBeanHolder |[HttpClientBeanHolder] Start destroying common HttpClient
2024-11-05 19:40:48 |WARN  |Thread-5 |NotifyCenter.java:136 |com.alibaba.nacos.common.notify.NotifyCenter |[NotifyCenter] Start destroying Publisher
2024-11-05 19:40:48 |WARN  |Thread-5 |NotifyCenter.java:153 |com.alibaba.nacos.common.notify.NotifyCenter |[NotifyCenter] Destruction of the end
2024-11-05 19:40:48 |WARN  |Thread-1 |HttpClientBeanHolder.java:114 |com.alibaba.nacos.common.http.HttpClientBeanHolder |[HttpClientBeanHolder] Destruction of the end
2024-11-05 19:40:48 |INFO  |Thread-5 |TimeBasedFilter.java:34 |com.bilibili.common.filter.TimeBasedFilter |






2024-11-05 19:40:48 |INFO  |Thread-1 |TimeBasedFilter.java:34 |com.bilibili.common.filter.TimeBasedFilter |






2024-11-05 19:40:48 |INFO  |Thread-5 |TimeBasedFilter.java:34 |com.bilibili.common.filter.TimeBasedFilter |






2024-11-05 19:40:48 |INFO  |Thread-1 |TimeBasedFilter.java:34 |com.bilibili.common.filter.TimeBasedFilter |






2024-11-05 19:40:48 |WARN  |Thread-5 |NotifyCenter.java:136 |com.alibaba.nacos.common.notify.NotifyCenter |[NotifyCenter] Start destroying Publisher
2024-11-05 19:40:48 |WARN  |Thread-1 |HttpClientBeanHolder.java:108 |com.alibaba.nacos.common.http.HttpClientBeanHolder |[HttpClientBeanHolder] Start destroying common HttpClient
2024-11-05 19:40:48 |WARN  |Thread-5 |NotifyCenter.java:153 |com.alibaba.nacos.common.notify.NotifyCenter |[NotifyCenter] Destruction of the end
2024-11-05 19:40:48 |WARN  |Thread-1 |HttpClientBeanHolder.java:108 |com.alibaba.nacos.common.http.HttpClientBeanHolder |[HttpClientBeanHolder] Start destroying common HttpClient
2024-11-05 19:40:48 |WARN  |Thread-5 |NotifyCenter.java:136 |com.alibaba.nacos.common.notify.NotifyCenter |[NotifyCenter] Start destroying Publisher
2024-11-05 19:40:48 |WARN  |Thread-1 |HttpClientBeanHolder.java:114 |com.alibaba.nacos.common.http.HttpClientBeanHolder |[HttpClientBeanHolder] Destruction of the end
2024-11-05 19:40:48 |WARN  |Thread-5 |NotifyCenter.java:153 |com.alibaba.nacos.common.notify.NotifyCenter |[NotifyCenter] Destruction of the end
2024-11-05 19:40:48 |WARN  |Thread-1 |HttpClientBeanHolder.java:114 |com.alibaba.nacos.common.http.HttpClientBeanHolder |[HttpClientBeanHolder] Destruction of the end
2024-11-05 19:40:48 |INFO  |SpringApplicationShutdownHook |DruidDataSource.java:2063 |com.alibaba.druid.pool.DruidDataSource |{dataSource-0} closing ...
2024-11-05 19:40:48 |INFO  |SpringApplicationShutdownHook |NacosServiceRegistry.java:94 |com.alibaba.cloud.nacos.registry.NacosServiceRegistry |De-registering from Nacos Server now...
2024-11-05 19:40:48 |INFO  |SpringApplicationShutdownHook |NacosServiceRegistry.java:114 |com.alibaba.cloud.nacos.registry.NacosServiceRegistry |De-registration finished.
2024-11-05 19:40:48 |INFO  |NettyClientSelector_1 |Slf4jLoggerFactory.java:95 |RocketmqRemoting |closeChannel: close the connection to remote address[8.138.31.44:9876] result: true
2024-11-05 19:40:48 |INFO  |NettyClientSelector_1 |Slf4jLoggerFactory.java:95 |RocketmqRemoting |closeChannel: close the connection to remote address[8.138.31.44:10911] result: true
2024-11-05 19:40:48 |INFO  |NettyClientSelector_1 |Slf4jLoggerFactory.java:95 |RocketmqRemoting |closeChannel: close the connection to remote address[8.138.31.44:9876] result: true
2024-11-05 19:40:48 |INFO  |NettyClientSelector_1 |Slf4jLoggerFactory.java:95 |RocketmqRemoting |closeChannel: close the connection to remote address[8.138.31.44:10911] result: true
2024-11-05 19:40:48 |INFO  |NettyClientSelector_1 |Slf4jLoggerFactory.java:95 |RocketmqRemoting |closeChannel: close the connection to remote address[8.138.31.44:9876] result: true
2024-11-05 19:40:48 |INFO  |NettyClientSelector_1 |Slf4jLoggerFactory.java:95 |RocketmqRemoting |closeChannel: close the connection to remote address[8.138.31.44:10911] result: true
2024-11-05 19:40:48 |INFO  |NettyClientSelector_1 |Slf4jLoggerFactory.java:95 |RocketmqRemoting |closeChannel: close the connection to remote address[8.138.31.44:9876] result: true
2024-11-05 19:40:48 |INFO  |NettyClientSelector_1 |Slf4jLoggerFactory.java:95 |RocketmqRemoting |closeChannel: close the connection to remote address[8.138.31.44:10911] result: true
2024-11-05 19:40:48 |INFO  |NettyClientSelector_1 |Slf4jLoggerFactory.java:95 |RocketmqRemoting |closeChannel: close the connection to remote address[8.138.31.44:9876] result: true
2024-11-05 19:40:48 |INFO  |NettyClientSelector_1 |Slf4jLoggerFactory.java:95 |RocketmqRemoting |closeChannel: close the connection to remote address[8.138.31.44:10911] result: true
2024-11-05 19:40:49 |INFO  |SpringApplicationShutdownHook |RpcClient.java:454 |com.alibaba.nacos.common.remote.client |Shutdown rpc client, set status to shutdown
2024-11-05 19:40:49 |INFO  |SpringApplicationShutdownHook |RpcClient.java:456 |com.alibaba.nacos.common.remote.client |Shutdown client event executor java.util.concurrent.ScheduledThreadPoolExecutor@68d50a96[Running, pool size = 2, active threads = 2, queued tasks = 0, completed tasks = 0]
2024-11-05 19:40:49 |INFO  |SpringApplicationShutdownHook |RpcClient.java:591 |com.alibaba.nacos.common.remote.client |Close current connection 1730806405935_120.238.248.15_62243
2024-11-05 19:40:49 |INFO  |SpringApplicationShutdownHook |GrpcClient.java:85 |com.alibaba.nacos.common.remote.client.grpc.GrpcClient |Shutdown grpc executor java.util.concurrent.ThreadPoolExecutor@7c972ddf[Running, pool size = 4, active threads = 0, queued tasks = 0, completed tasks = 177]
2024-11-05 19:40:49 |INFO  |SpringApplicationShutdownHook |NacosServiceRegistry.java:94 |com.alibaba.cloud.nacos.registry.NacosServiceRegistry |De-registering from Nacos Server now...
2024-11-05 19:40:49 |INFO  |SpringApplicationShutdownHook |NacosServiceRegistry.java:94 |com.alibaba.cloud.nacos.registry.NacosServiceRegistry |De-registering from Nacos Server now...
2024-11-05 19:40:49 |INFO  |SpringApplicationShutdownHook |NacosServiceRegistry.java:94 |com.alibaba.cloud.nacos.registry.NacosServiceRegistry |De-registering from Nacos Server now...
2024-11-05 19:40:49 |INFO  |SpringApplicationShutdownHook |NacosServiceRegistry.java:114 |com.alibaba.cloud.nacos.registry.NacosServiceRegistry |De-registration finished.
2024-11-05 19:40:49 |INFO  |SpringApplicationShutdownHook |NacosServiceRegistry.java:94 |com.alibaba.cloud.nacos.registry.NacosServiceRegistry |De-registering from Nacos Server now...
2024-11-05 19:40:49 |INFO  |SpringApplicationShutdownHook |NacosServiceRegistry.java:114 |com.alibaba.cloud.nacos.registry.NacosServiceRegistry |De-registration finished.
2024-11-05 19:40:49 |INFO  |SpringApplicationShutdownHook |NacosServiceRegistry.java:114 |com.alibaba.cloud.nacos.registry.NacosServiceRegistry |De-registration finished.
2024-11-05 19:40:49 |INFO  |SpringApplicationShutdownHook |NacosServiceRegistry.java:114 |com.alibaba.cloud.nacos.registry.NacosServiceRegistry |De-registration finished.
2024-11-05 19:40:49 |INFO  |SpringApplicationShutdownHook |DefaultRocketMQListenerContainer.java:263 |org.apache.rocketmq.spring.support.DefaultRocketMQListenerContainer |container destroyed, DefaultRocketMQListenerContainer{consumerGroup='video-encode-group', nameServer='8.138.31.44:9876', topic='video-encode', consumeMode=ORDERLY, selectorType=TAG, selectorExpression='*', messageModel=CLUSTERING}
2024-11-05 19:40:49 |INFO  |SpringApplicationShutdownHook |DefaultRocketMQListenerContainer.java:263 |org.apache.rocketmq.spring.support.DefaultRocketMQListenerContainer |container destroyed, DefaultRocketMQListenerContainer{consumerGroup='dynamic-group', nameServer='8.138.31.44:9876', topic='dynamic', consumeMode=CONCURRENTLY, selectorType=TAG, selectorExpression='*', messageModel=CLUSTERING}
2024-11-05 19:40:49 |INFO  |SpringApplicationShutdownHook |DefaultRocketMQListenerContainer.java:263 |org.apache.rocketmq.spring.support.DefaultRocketMQListenerContainer |container destroyed, DefaultRocketMQListenerContainer{consumerGroup='like-group', nameServer='8.138.31.44:9876', topic='like', consumeMode=ORDERLY, selectorType=TAG, selectorExpression='*', messageModel=CLUSTERING}
2024-11-05 19:40:49 |INFO  |SpringApplicationShutdownHook |DefaultRocketMQListenerContainer.java:263 |org.apache.rocketmq.spring.support.DefaultRocketMQListenerContainer |container destroyed, DefaultRocketMQListenerContainer{consumerGroup='comment-group', nameServer='8.138.31.44:9876', topic='comment', consumeMode=CONCURRENTLY, selectorType=TAG, selectorExpression='*', messageModel=CLUSTERING}
2024-11-05 19:40:49 |INFO  |SpringApplicationShutdownHook |DefaultRocketMQListenerContainer.java:263 |org.apache.rocketmq.spring.support.DefaultRocketMQListenerContainer |container destroyed, DefaultRocketMQListenerContainer{consumerGroup='mysql-es-group', nameServer='8.138.31.44:9876', topic='mysqlToEs', consumeMode=CONCURRENTLY, selectorType=TAG, selectorExpression='*', messageModel=CLUSTERING}
2024-11-05 19:40:49 |INFO  |SpringApplicationShutdownHook |NacosServiceRegistry.java:94 |com.alibaba.cloud.nacos.registry.NacosServiceRegistry |De-registering from Nacos Server now...
2024-11-05 19:40:49 |INFO  |SpringApplicationShutdownHook |NacosServiceRegistry.java:114 |com.alibaba.cloud.nacos.registry.NacosServiceRegistry |De-registration finished.
2024-11-05 19:40:49 |INFO  |SpringApplicationShutdownHook |RpcClient.java:454 |com.alibaba.nacos.common.remote.client |Shutdown rpc client, set status to shutdown
2024-11-05 19:40:49 |INFO  |SpringApplicationShutdownHook |RpcClient.java:456 |com.alibaba.nacos.common.remote.client |Shutdown client event executor java.util.concurrent.ScheduledThreadPoolExecutor@6794f02b[Running, pool size = 2, active threads = 2, queued tasks = 0, completed tasks = 0]
2024-11-05 19:40:49 |INFO  |SpringApplicationShutdownHook |RpcClient.java:591 |com.alibaba.nacos.common.remote.client |Close current connection 1730806402833_120.238.248.15_25341
2024-11-05 19:40:49 |INFO  |SpringApplicationShutdownHook |RpcClient.java:454 |com.alibaba.nacos.common.remote.client |Shutdown rpc client, set status to shutdown
2024-11-05 19:40:49 |INFO  |SpringApplicationShutdownHook |RpcClient.java:454 |com.alibaba.nacos.common.remote.client |Shutdown rpc client, set status to shutdown
2024-11-05 19:40:49 |INFO  |SpringApplicationShutdownHook |RpcClient.java:456 |com.alibaba.nacos.common.remote.client |Shutdown client event executor java.util.concurrent.ScheduledThreadPoolExecutor@228ca3f3[Running, pool size = 2, active threads = 2, queued tasks = 0, completed tasks = 0]
2024-11-05 19:40:49 |INFO  |SpringApplicationShutdownHook |RpcClient.java:456 |com.alibaba.nacos.common.remote.client |Shutdown client event executor java.util.concurrent.ScheduledThreadPoolExecutor@4eeb28a1[Running, pool size = 2, active threads = 2, queued tasks = 0, completed tasks = 0]
2024-11-05 19:40:49 |INFO  |SpringApplicationShutdownHook |RpcClient.java:591 |com.alibaba.nacos.common.remote.client |Close current connection 1730806394793_120.238.248.15_36288
2024-11-05 19:40:49 |INFO  |SpringApplicationShutdownHook |RpcClient.java:591 |com.alibaba.nacos.common.remote.client |Close current connection 1730806403194_120.238.248.15_10896
2024-11-05 19:40:49 |INFO  |SpringApplicationShutdownHook |GrpcClient.java:85 |com.alibaba.nacos.common.remote.client.grpc.GrpcClient |Shutdown grpc executor java.util.concurrent.ThreadPoolExecutor@73048edf[Running, pool size = 4, active threads = 0, queued tasks = 0, completed tasks = 102]
2024-11-05 19:40:49 |INFO  |SpringApplicationShutdownHook |GrpcClient.java:85 |com.alibaba.nacos.common.remote.client.grpc.GrpcClient |Shutdown grpc executor java.util.concurrent.ThreadPoolExecutor@1229dc35[Running, pool size = 4, active threads = 0, queued tasks = 0, completed tasks = 100]
2024-11-05 19:40:49 |INFO  |SpringApplicationShutdownHook |GrpcClient.java:85 |com.alibaba.nacos.common.remote.client.grpc.GrpcClient |Shutdown grpc executor java.util.concurrent.ThreadPoolExecutor@37a36393[Running, pool size = 4, active threads = 0, queued tasks = 0, completed tasks = 101]
