2024-10-21 11:54:26 |INFO  |background-preinit |Version.java:21 |org.hibernate.validator.internal.util.Version |HV000001: Hibernate Validator 6.2.5.Final
2024-10-21 17:44:32 |INFO  |main |DirectJDKLog.java:173 |org.apache.catalina.core.ContainerBase.[Tomcat].[localhost].[/] |Initializing Spring embedded WebApplicationContext
2024-10-21 17:44:32 |INFO  |main |ServletWebServerApplicationContext.java:292 |org.springframework.boot.web.servlet.context.ServletWebServerApplicationContext |Root WebApplicationContext: initialization completed in 1566 ms
2024-10-21 17:44:32 |WARN  |pool-4-thread-1 |ZipkinAutoConfiguration.java:164 |org.springframework.cloud.sleuth.autoconfig.zipkin2.ZipkinAutoConfiguration |Check result of the [RestTemplateSender{http://localhost:9411/api/v2/spans}] contains an error [CheckResult{ok=false, error=org.springframework.web.client.ResourceAccessException: I/O error on POST request for "http://localhost:9411/api/v2/spans": Connection refused: connect; nested exception is java.net.ConnectException: Connection refused: connect}]
2024-10-21 17:44:32 |INFO  |main |LoggerUtils.java:60 |com.alibaba.nacos.common.remote.client |[9dfc9297-b6ae-4e9e-9f7a-734de4e32cc0_config-0] Success to connect to server [8.138.31.44:8848] on start up, connectionId = 1729503873041_221.4.34.204_59740
2024-10-21 17:44:32 |INFO  |main |LoggerUtils.java:60 |com.alibaba.nacos.common.remote.client |[9dfc9297-b6ae-4e9e-9f7a-734de4e32cc0_config-0] Register server push request handler:com.alibaba.nacos.common.remote.client.RpcClient$ConnectResetRequestHandler
2024-10-21 17:44:32 |INFO  |main |LoggerUtils.java:60 |com.alibaba.nacos.common.remote.client |[9dfc9297-b6ae-4e9e-9f7a-734de4e32cc0_config-0] Register server push request handler:com.alibaba.nacos.common.remote.client.RpcClient$$Lambda$464/0x00000008003f7040
2024-10-21 17:44:32 |INFO  |com.alibaba.nacos.client.remote.worker |LoggerUtils.java:60 |com.alibaba.nacos.common.remote.client |[9dfc9297-b6ae-4e9e-9f7a-734de4e32cc0_config-0] Notify connected event to listeners.
2024-10-21 17:44:32 |WARN  |main |NacosPropertySourceBuilder.java:87 |com.alibaba.cloud.nacos.client.NacosPropertySourceBuilder |Ignore the empty nacos configuration and get it based on dataId[video-service] & group[DEFAULT_GROUP]
2024-10-21 17:44:32 |WARN  |main |NacosPropertySourceBuilder.java:87 |com.alibaba.cloud.nacos.client.NacosPropertySourceBuilder |Ignore the empty nacos configuration and get it based on dataId[video-service.yaml] & group[DEFAULT_GROUP]
2024-10-21 17:44:32 |WARN  |main |NacosPropertySourceBuilder.java:87 |com.alibaba.cloud.nacos.client.NacosPropertySourceBuilder |Ignore the empty nacos configuration and get it based on dataId[video-service-dev.yaml] & group[DEFAULT_GROUP]
2024-10-21 17:44:32 |INFO  |main |PropertySourceBootstrapConfiguration.java:109 |org.springframework.cloud.bootstrap.config.PropertySourceBootstrapConfiguration |Located property source: [BootstrapPropertySource {name='bootstrapProperties-video-service-dev.yaml,DEFAULT_GROUP'}, BootstrapPropertySource {name='bootstrapProperties-video-service.yaml,DEFAULT_GROUP'}, BootstrapPropertySource {name='bootstrapProperties-video-service,DEFAULT_GROUP'}]
2024-10-21 17:44:32 |INFO  |main |SpringApplication.java:637 |com.bilibili.video.VideoApplication |The following 1 profile is active: "dev"
2024-10-21 17:44:33 |INFO  |main |RepositoryConfigurationDelegate.java:262 |org.springframework.data.repository.config.RepositoryConfigurationDelegate |Multiple Spring Data modules found, entering strict repository configuration mode
2024-10-21 17:44:33 |INFO  |main |RepositoryConfigurationDelegate.java:132 |org.springframework.data.repository.config.RepositoryConfigurationDelegate |Bootstrapping Spring Data Redis repositories in DEFAULT mode.
2024-10-21 17:44:33 |INFO  |main |RepositoryConfigurationDelegate.java:201 |org.springframework.data.repository.config.RepositoryConfigurationDelegate |Finished Spring Data repository scanning in 6 ms. Found 0 Redis repository interfaces.
2024-10-21 17:44:33 |INFO  |main |GenericScope.java:283 |org.springframework.cloud.context.scope.GenericScope |BeanFactory id=3a08c5e7-aabc-3b72-83be-8b98115f6641
2024-10-21 17:44:33 |INFO  |main |TomcatWebServer.java:108 |org.springframework.boot.web.embedded.tomcat.TomcatWebServer |Tomcat initialized with port(s): 8080 (http)
2024-10-21 17:44:33 |INFO  |main |DirectJDKLog.java:173 |org.apache.coyote.http11.Http11NioProtocol |Initializing ProtocolHandler ["http-nio-8080"]
2024-10-21 17:44:33 |INFO  |main |DirectJDKLog.java:173 |org.apache.catalina.core.StandardService |Starting service [Tomcat]
2024-10-21 17:44:33 |INFO  |main |DirectJDKLog.java:173 |org.apache.catalina.core.StandardEngine |Starting Servlet engine: [Apache Tomcat/9.0.75]
2024-10-21 17:44:33 |INFO  |main |DirectJDKLog.java:173 |org.apache.catalina.core.ContainerBase.[Tomcat].[localhost].[/] |Initializing Spring embedded WebApplicationContext
2024-10-21 17:44:33 |INFO  |main |ServletWebServerApplicationContext.java:292 |org.springframework.boot.web.servlet.context.ServletWebServerApplicationContext |Root WebApplicationContext: initialization completed in 1124 ms
2024-10-21 17:44:33 |INFO  |main |MybatisPlusJoinAutoConfiguration.java:140 |com.github.yulichang.autoconfigure.MybatisPlusJoinAutoConfiguration |mybatis plus join properties config complete
2024-10-21 17:44:33 |INFO  |main |MybatisPlusJoinAutoConfiguration.java:140 |com.github.yulichang.autoconfigure.MybatisPlusJoinAutoConfiguration |mybatis plus join SqlInjector init
2024-10-21 17:44:33 |INFO  |main |RpcClientFactory.java:80 |com.alibaba.nacos.common.remote.client |[RpcClientFactory] create a new rpc client of 139b823f-9b15-4192-88c0-18a183fa48f2_config-0
2024-10-21 17:44:33 |INFO  |main |Reflections.java:232 |org.reflections.Reflections |Reflections took 18 ms to scan 1 urls, producing 3 keys and 6 values 
2024-10-21 17:44:33 |INFO  |main |Reflections.java:232 |org.reflections.Reflections |Reflections took 7 ms to scan 1 urls, producing 4 keys and 9 values 
2024-10-21 17:44:33 |INFO  |main |Reflections.java:232 |org.reflections.Reflections |Reflections took 6 ms to scan 1 urls, producing 3 keys and 10 values 
2024-10-21 17:44:33 |WARN  |main |Reflections.java:179 |org.reflections.Reflections |given scan urls are empty. set urls in the configuration
2024-10-21 17:44:34 |INFO  |main |Reflections.java:232 |org.reflections.Reflections |Reflections took 6 ms to scan 1 urls, producing 1 keys and 5 values 
2024-10-21 17:44:34 |INFO  |main |Reflections.java:232 |org.reflections.Reflections |Reflections took 9 ms to scan 1 urls, producing 1 keys and 7 values 
2024-10-21 17:44:34 |INFO  |main |Reflections.java:232 |org.reflections.Reflections |Reflections took 4 ms to scan 1 urls, producing 2 keys and 8 values 
2024-10-21 17:44:34 |WARN  |main |Reflections.java:179 |org.reflections.Reflections |given scan urls are empty. set urls in the configuration
2024-10-21 17:44:34 |INFO  |main |LoggerUtils.java:60 |com.alibaba.nacos.common.remote.client |[139b823f-9b15-4192-88c0-18a183fa48f2_config-0] RpcClient init label, labels = {module=config, Vipserver-Tag=null, source=sdk, Amory-Tag=null, Location-Tag=null, taskId=0, AppName=unknown}
2024-10-21 17:44:34 |INFO  |main |LoggerUtils.java:60 |com.alibaba.nacos.common.remote.client |[139b823f-9b15-4192-88c0-18a183fa48f2_config-0] Register server push request handler:com.alibaba.nacos.client.config.impl.ClientWorker$ConfigRpcTransportClient$$Lambda$458/0x0000000800400440
2024-10-21 17:44:34 |INFO  |main |LoggerUtils.java:60 |com.alibaba.nacos.common.remote.client |[139b823f-9b15-4192-88c0-18a183fa48f2_config-0] Register server push request handler:com.alibaba.nacos.client.config.impl.ClientWorker$ConfigRpcTransportClient$$Lambda$459/0x0000000800407840
2024-10-21 17:44:34 |INFO  |main |LoggerUtils.java:60 |com.alibaba.nacos.common.remote.client |[139b823f-9b15-4192-88c0-18a183fa48f2_config-0] Registry connection listener to current client:com.alibaba.nacos.client.config.impl.ClientWorker$ConfigRpcTransportClient$1
2024-10-21 17:44:34 |INFO  |main |LoggerUtils.java:60 |com.alibaba.nacos.common.remote.client |[139b823f-9b15-4192-88c0-18a183fa48f2_config-0] RpcClient init, ServerListFactory = com.alibaba.nacos.client.config.impl.ClientWorker$ConfigRpcTransportClient$2
2024-10-21 17:44:34 |INFO  |main |ElasticsearchClientConfig.java:55 |com.bilibili.search.config.ElasticsearchClientConfig |Connecting Elasticsearch...
2024-10-21 17:44:34 |INFO  |main |LoggerUtils.java:60 |com.alibaba.nacos.common.remote.client |[139b823f-9b15-4192-88c0-18a183fa48f2_config-0] Try to connect to server on start up, server: {serverIp = '8.138.31.44', server main port = 8848}
2024-10-21 17:44:34 |INFO  |main |ElasticsearchClientConfig.java:70 |com.bilibili.search.config.ElasticsearchClientConfig |Elasticsearch Connected!
2024-10-21 17:44:34 |INFO  |main |MybatisPlusJoinAutoConfiguration.java:140 |com.github.yulichang.autoconfigure.MybatisPlusJoinAutoConfiguration |mybatis plus join properties config complete
2024-10-21 17:44:34 |INFO  |main |MybatisPlusJoinAutoConfiguration.java:140 |com.github.yulichang.autoconfigure.MybatisPlusJoinAutoConfiguration |mybatis plus join SqlInjector init
2024-10-21 17:44:36 |ERROR |main |LoggerUtils.java:99 |com.alibaba.nacos.common.remote.client.grpc.GrpcClient |Server check fail, please check server 8.138.31.44 ,port 9848 is available , error ={}
java.util.concurrent.TimeoutException: Waited 3000 milliseconds (plus 2 milliseconds, 485000 nanoseconds delay) for com.alibaba.nacos.shaded.io.grpc.stub.ClientCalls$GrpcFuture@1b6924cb[status=PENDING, info=[GrpcFuture{clientCall={delegate={delegate=ClientCallImpl{method=MethodDescriptor{fullMethodName=Request/request, type=UNARY, idempotent=false, safe=false, sampledToLocalTracing=true, requestMarshaller=com.alibaba.nacos.shaded.io.grpc.protobuf.lite.ProtoLiteUtils$MessageMarshaller@135a8c6f, responseMarshaller=com.alibaba.nacos.shaded.io.grpc.protobuf.lite.ProtoLiteUtils$MessageMarshaller@6419a0e1, schemaDescriptor=com.alibaba.nacos.api.grpc.auto.RequestGrpc$RequestMethodDescriptorSupplier@280d4882}}}}}]]
	at com.alibaba.nacos.shaded.com.google.common.util.concurrent.AbstractFuture.get(AbstractFuture.java:508)
	at com.alibaba.nacos.common.remote.client.grpc.GrpcClient.serverCheck(GrpcClient.java:148)
	at com.alibaba.nacos.common.remote.client.grpc.GrpcClient.connectToServer(GrpcClient.java:264)
	at com.alibaba.nacos.common.remote.client.RpcClient.start(RpcClient.java:390)
	at com.alibaba.nacos.client.config.impl.ClientWorker$ConfigRpcTransportClient.ensureRpcClient(ClientWorker.java:885)
	at com.alibaba.nacos.client.config.impl.ClientWorker$ConfigRpcTransportClient.getOneRunningClient(ClientWorker.java:1044)
	at com.alibaba.nacos.client.config.impl.ClientWorker$ConfigRpcTransportClient.queryConfig(ClientWorker.java:940)
	at com.alibaba.nacos.client.config.impl.ClientWorker.getServerConfig(ClientWorker.java:397)
	at com.alibaba.nacos.client.config.NacosConfigService.getConfigInner(NacosConfigService.java:166)
	at com.alibaba.nacos.client.config.NacosConfigService.getConfig(NacosConfigService.java:94)
	at com.alibaba.cloud.nacos.client.NacosPropertySourceBuilder.loadNacosData(NacosPropertySourceBuilder.java:85)
	at com.alibaba.cloud.nacos.client.NacosPropertySourceBuilder.build(NacosPropertySourceBuilder.java:73)
	at com.alibaba.cloud.nacos.client.NacosPropertySourceLocator.loadNacosPropertySource(NacosPropertySourceLocator.java:199)
	at com.alibaba.cloud.nacos.client.NacosPropertySourceLocator.loadNacosDataIfPresent(NacosPropertySourceLocator.java:186)
	at com.alibaba.cloud.nacos.client.NacosPropertySourceLocator.loadApplicationConfiguration(NacosPropertySourceLocator.java:141)
	at com.alibaba.cloud.nacos.client.NacosPropertySourceLocator.locate(NacosPropertySourceLocator.java:103)
	at org.springframework.cloud.bootstrap.config.PropertySourceLocator.locateCollection(PropertySourceLocator.java:51)
	at org.springframework.cloud.bootstrap.config.PropertySourceLocator.locateCollection(PropertySourceLocator.java:47)
	at org.springframework.cloud.bootstrap.config.PropertySourceBootstrapConfiguration.initialize(PropertySourceBootstrapConfiguration.java:95)
	at org.springframework.boot.SpringApplication.applyInitializers(SpringApplication.java:604)
	at org.springframework.boot.SpringApplication.prepareContext(SpringApplication.java:373)
	at org.springframework.boot.SpringApplication.run(SpringApplication.java:306)
	at org.springframework.boot.SpringApplication.run(SpringApplication.java:1303)
	at org.springframework.boot.SpringApplication.run(SpringApplication.java:1292)
	at com.bilibili.user.UserApplication.main(UserCenterApplication.java:15)
2024-10-21 17:44:36 |INFO  |main |LoggerUtils.java:60 |com.alibaba.nacos.common.remote.client |[0fa2ed07-838d-4e66-b508-827d0a277619_config-0] Try to connect to server on start up, server: {serverIp = '8.138.31.44', server main port = 8848}
2024-10-21 17:44:37 |INFO  |main |LoggerUtils.java:60 |com.alibaba.nacos.common.remote.client |[0fa2ed07-838d-4e66-b508-827d0a277619_config-0] Success to connect to server [8.138.31.44:8848] on start up, connectionId = 1729503877661_221.4.34.204_22294
2024-10-21 17:44:37 |INFO  |main |LoggerUtils.java:60 |com.alibaba.nacos.common.remote.client |[0fa2ed07-838d-4e66-b508-827d0a277619_config-0] Register server push request handler:com.alibaba.nacos.common.remote.client.RpcClient$ConnectResetRequestHandler
2024-10-21 17:44:37 |INFO  |com.alibaba.nacos.client.remote.worker |LoggerUtils.java:60 |com.alibaba.nacos.common.remote.client |[0fa2ed07-838d-4e66-b508-827d0a277619_config-0] Notify connected event to listeners.
2024-10-21 17:44:37 |INFO  |main |LoggerUtils.java:60 |com.alibaba.nacos.common.remote.client |[0fa2ed07-838d-4e66-b508-827d0a277619_config-0] Register server push request handler:com.alibaba.nacos.common.remote.client.RpcClient$$Lambda$464/0x00000008003f5040
2024-10-21 17:44:37 |WARN  |main |NacosPropertySourceBuilder.java:87 |com.alibaba.cloud.nacos.client.NacosPropertySourceBuilder |Ignore the empty nacos configuration and get it based on dataId[user-service] & group[DEFAULT_GROUP]
2024-10-21 17:44:37 |WARN  |main |NacosPropertySourceBuilder.java:87 |com.alibaba.cloud.nacos.client.NacosPropertySourceBuilder |Ignore the empty nacos configuration and get it based on dataId[user-service.yaml] & group[DEFAULT_GROUP]
2024-10-21 17:44:37 |WARN  |main |NacosPropertySourceBuilder.java:87 |com.alibaba.cloud.nacos.client.NacosPropertySourceBuilder |Ignore the empty nacos configuration and get it based on dataId[user-service-dev.yaml] & group[DEFAULT_GROUP]
2024-10-21 17:44:37 |INFO  |main |PropertySourceBootstrapConfiguration.java:109 |org.springframework.cloud.bootstrap.config.PropertySourceBootstrapConfiguration |Located property source: [BootstrapPropertySource {name='bootstrapProperties-user-service-dev.yaml,DEFAULT_GROUP'}, BootstrapPropertySource {name='bootstrapProperties-user-service.yaml,DEFAULT_GROUP'}, BootstrapPropertySource {name='bootstrapProperties-user-service,DEFAULT_GROUP'}]
2024-10-21 17:44:37 |INFO  |main |SpringApplication.java:637 |com.bilibili.user.UserApplication |The following 1 profile is active: "dev"
2024-10-21 17:44:37 |INFO  |main |RepositoryConfigurationDelegate.java:262 |org.springframework.data.repository.config.RepositoryConfigurationDelegate |Multiple Spring Data modules found, entering strict repository configuration mode
2024-10-21 17:44:37 |INFO  |main |RepositoryConfigurationDelegate.java:132 |org.springframework.data.repository.config.RepositoryConfigurationDelegate |Bootstrapping Spring Data Redis repositories in DEFAULT mode.
2024-10-21 17:44:37 |INFO  |main |RepositoryConfigurationDelegate.java:201 |org.springframework.data.repository.config.RepositoryConfigurationDelegate |Finished Spring Data repository scanning in 7 ms. Found 0 Redis repository interfaces.
2024-10-21 17:44:37 |INFO  |main |GenericScope.java:283 |org.springframework.cloud.context.scope.GenericScope |BeanFactory id=308009e2-f423-3e03-aa80-ff5db63bd3d1
2024-10-21 17:44:38 |INFO  |main |TomcatWebServer.java:108 |org.springframework.boot.web.embedded.tomcat.TomcatWebServer |Tomcat initialized with port(s): 8081 (http)
2024-10-21 17:44:38 |INFO  |main |DirectJDKLog.java:173 |org.apache.coyote.http11.Http11NioProtocol |Initializing ProtocolHandler ["http-nio-8081"]
2024-10-21 17:44:38 |INFO  |main |DirectJDKLog.java:173 |org.apache.catalina.core.StandardService |Starting service [Tomcat]
2024-10-21 17:44:38 |INFO  |main |DirectJDKLog.java:173 |org.apache.catalina.core.StandardEngine |Starting Servlet engine: [Apache Tomcat/9.0.75]
2024-10-21 17:44:38 |INFO  |main |DirectJDKLog.java:173 |org.apache.catalina.core.ContainerBase.[Tomcat].[localhost].[/] |Initializing Spring embedded WebApplicationContext
2024-10-21 17:44:38 |INFO  |main |ServletWebServerApplicationContext.java:292 |org.springframework.boot.web.servlet.context.ServletWebServerApplicationContext |Root WebApplicationContext: initialization completed in 1029 ms
2024-10-21 17:44:38 |INFO  |main |MybatisPlusJoinAutoConfiguration.java:140 |com.github.yulichang.autoconfigure.MybatisPlusJoinAutoConfiguration |mybatis plus join properties config complete
2024-10-21 17:44:38 |INFO  |main |MybatisPlusJoinAutoConfiguration.java:140 |com.github.yulichang.autoconfigure.MybatisPlusJoinAutoConfiguration |mybatis plus join SqlInjector init
2024-10-21 17:44:39 |WARN  |main |LoadBalancerCacheAutoConfiguration.java:82 |org.springframework.cloud.loadbalancer.config.LoadBalancerCacheAutoConfiguration$LoadBalancerCaffeineWarnLogger |Spring Cloud LoadBalancer is currently working with the default cache. While this cache implementation is useful for development and tests, it's recommended to use Caffeine cache in production.You can switch to using Caffeine cache, by adding it and org.springframework.cache.caffeine.CaffeineCacheManager to the classpath.
2024-10-21 17:44:39 |INFO  |main |LoggerUtils.java:60 |com.alibaba.nacos.common.remote.client |[139b823f-9b15-4192-88c0-18a183fa48f2_config-0] Success to connect to server [8.138.31.44:8848] on start up, connectionId = 1729503880317_221.4.34.204_12730
2024-10-21 17:44:39 |INFO  |main |LoggerUtils.java:60 |com.alibaba.nacos.common.remote.client |[139b823f-9b15-4192-88c0-18a183fa48f2_config-0] Register server push request handler:com.alibaba.nacos.common.remote.client.RpcClient$ConnectResetRequestHandler
2024-10-21 17:44:39 |INFO  |com.alibaba.nacos.client.remote.worker |LoggerUtils.java:60 |com.alibaba.nacos.common.remote.client |[139b823f-9b15-4192-88c0-18a183fa48f2_config-0] Notify connected event to listeners.
2024-10-21 17:44:39 |INFO  |main |LoggerUtils.java:60 |com.alibaba.nacos.common.remote.client |[139b823f-9b15-4192-88c0-18a183fa48f2_config-0] Register server push request handler:com.alibaba.nacos.common.remote.client.RpcClient$$Lambda$473/0x0000000800401840
2024-10-21 17:44:39 |WARN  |main |NacosPropertySourceBuilder.java:87 |com.alibaba.cloud.nacos.client.NacosPropertySourceBuilder |Ignore the empty nacos configuration and get it based on dataId[notice-service] & group[DEFAULT_GROUP]
2024-10-21 17:44:39 |WARN  |main |NacosPropertySourceBuilder.java:87 |com.alibaba.cloud.nacos.client.NacosPropertySourceBuilder |Ignore the empty nacos configuration and get it based on dataId[notice-service.yaml] & group[DEFAULT_GROUP]
2024-10-21 17:44:39 |WARN  |main |NacosPropertySourceBuilder.java:87 |com.alibaba.cloud.nacos.client.NacosPropertySourceBuilder |Ignore the empty nacos configuration and get it based on dataId[notice-service-dev.yaml] & group[DEFAULT_GROUP]
2024-10-21 17:44:39 |INFO  |main |PropertySourceBootstrapConfiguration.java:109 |org.springframework.cloud.bootstrap.config.PropertySourceBootstrapConfiguration |Located property source: [BootstrapPropertySource {name='bootstrapProperties-notice-service-dev.yaml,DEFAULT_GROUP'}, BootstrapPropertySource {name='bootstrapProperties-notice-service.yaml,DEFAULT_GROUP'}, BootstrapPropertySource {name='bootstrapProperties-notice-service,DEFAULT_GROUP'}]
2024-10-21 17:44:39 |INFO  |main |SpringApplication.java:637 |com.bilibili.notice.NoticeApplication |The following 1 profile is active: "dev"
2024-10-21 17:44:39 |INFO  |main |RpcClientFactory.java:80 |com.alibaba.nacos.common.remote.client |[RpcClientFactory] create a new rpc client of 207dc495-ac82-486e-97b2-34eff0e19902
2024-10-21 17:44:39 |INFO  |main |LoggerUtils.java:60 |com.alibaba.nacos.common.remote.client |[207dc495-ac82-486e-97b2-34eff0e19902] RpcClient init label, labels = {module=naming, source=sdk}
2024-10-21 17:44:39 |INFO  |main |LoggerUtils.java:60 |com.alibaba.nacos.common.remote.client |[207dc495-ac82-486e-97b2-34eff0e19902] RpcClient init, ServerListFactory = com.alibaba.nacos.client.naming.core.ServerListManager
2024-10-21 17:44:39 |INFO  |main |LoggerUtils.java:60 |com.alibaba.nacos.common.remote.client |[207dc495-ac82-486e-97b2-34eff0e19902] Registry connection listener to current client:com.alibaba.nacos.client.naming.remote.gprc.redo.NamingGrpcRedoService
2024-10-21 17:44:39 |INFO  |main |LoggerUtils.java:60 |com.alibaba.nacos.common.remote.client |[207dc495-ac82-486e-97b2-34eff0e19902] Register server push request handler:com.alibaba.nacos.client.naming.remote.gprc.NamingPushRequestHandler
2024-10-21 17:44:39 |INFO  |main |LoggerUtils.java:60 |com.alibaba.nacos.common.remote.client |[207dc495-ac82-486e-97b2-34eff0e19902] Try to connect to server on start up, server: {serverIp = '8.138.31.44', server main port = 8848}
2024-10-21 17:44:40 |INFO  |main |LoggerUtils.java:60 |com.alibaba.nacos.common.remote.client |[207dc495-ac82-486e-97b2-34eff0e19902] Success to connect to server [8.138.31.44:8848] on start up, connectionId = 1729503880710_221.4.34.204_39241
2024-10-21 17:44:40 |INFO  |main |LoggerUtils.java:60 |com.alibaba.nacos.common.remote.client |[207dc495-ac82-486e-97b2-34eff0e19902] Register server push request handler:com.alibaba.nacos.common.remote.client.RpcClient$ConnectResetRequestHandler
2024-10-21 17:44:40 |INFO  |main |LoggerUtils.java:60 |com.alibaba.nacos.common.remote.client |[207dc495-ac82-486e-97b2-34eff0e19902] Register server push request handler:com.alibaba.nacos.common.remote.client.RpcClient$$Lambda$463/0x00000008003f7c40
2024-10-21 17:44:40 |INFO  |com.alibaba.nacos.client.remote.worker |LoggerUtils.java:60 |com.alibaba.nacos.common.remote.client |[207dc495-ac82-486e-97b2-34eff0e19902] Notify connected event to listeners.
2024-10-21 17:44:40 |INFO  |main |DirectJDKLog.java:173 |org.apache.coyote.http11.Http11NioProtocol |Starting ProtocolHandler ["http-nio-8083"]
2024-10-21 17:44:40 |INFO  |main |TomcatWebServer.java:220 |org.springframework.boot.web.embedded.tomcat.TomcatWebServer |Tomcat started on port(s): 8083 (http) with context path ''
2024-10-21 17:44:40 |INFO  |main |WebMvcPropertySourcedRequestMappingHandlerMapping.java:69 |springfox.documentation.spring.web.WebMvcPropertySourcedRequestMappingHandlerMapping |Mapped URL path [/v2/api-docs] onto method [springfox.documentation.swagger2.web.Swagger2ControllerWebMvc#getDocumentation(String, HttpServletRequest)]
2024-10-21 17:44:40 |INFO  |main |NacosServiceRegistry.java:75 |com.alibaba.cloud.nacos.registry.NacosServiceRegistry |nacos registry, DEFAULT_GROUP chat-service 192.168.31.1:8083 register finished
2024-10-21 17:44:40 |INFO  |main |RepositoryConfigurationDelegate.java:262 |org.springframework.data.repository.config.RepositoryConfigurationDelegate |Multiple Spring Data modules found, entering strict repository configuration mode
2024-10-21 17:44:40 |INFO  |main |RepositoryConfigurationDelegate.java:132 |org.springframework.data.repository.config.RepositoryConfigurationDelegate |Bootstrapping Spring Data Redis repositories in DEFAULT mode.
2024-10-21 17:44:40 |INFO  |main |RepositoryConfigurationDelegate.java:201 |org.springframework.data.repository.config.RepositoryConfigurationDelegate |Finished Spring Data repository scanning in 7 ms. Found 0 Redis repository interfaces.
2024-10-21 17:44:40 |INFO  |nacos-grpc-client-executor-6 |LoggerUtils.java:60 |com.alibaba.nacos.common.remote.client |[207dc495-ac82-486e-97b2-34eff0e19902] Receive server push request, request = NotifySubscriberRequest, requestId = 20
2024-10-21 17:44:40 |INFO  |nacos-grpc-client-executor-6 |LoggerUtils.java:60 |com.alibaba.nacos.common.remote.client |[207dc495-ac82-486e-97b2-34eff0e19902] Ack server push request, request = NotifySubscriberRequest, requestId = 20
2024-10-21 17:44:40 |INFO  |main |GenericScope.java:283 |org.springframework.cloud.context.scope.GenericScope |BeanFactory id=f5715af8-3ece-37e2-8a89-06d895dbce37
2024-10-21 17:44:41 |INFO  |main |WebMvcPropertySourcedRequestMappingHandlerMapping.java:69 |springfox.documentation.spring.web.WebMvcPropertySourcedRequestMappingHandlerMapping |Mapped URL path [/v2/api-docs] onto method [springfox.documentation.swagger2.web.Swagger2ControllerWebMvc#getDocumentation(String, HttpServletRequest)]
2024-10-21 17:44:41 |INFO  |main |XxlJobConfig.java:46 |com.bilibili.search.config.XxlJobConfig |>>>>>>>>>>> xxl-job config init.
2024-10-21 17:44:41 |INFO  |main |TomcatWebServer.java:108 |org.springframework.boot.web.embedded.tomcat.TomcatWebServer |Tomcat initialized with port(s): 8084 (http)
2024-10-21 17:44:41 |INFO  |main |DirectJDKLog.java:173 |org.apache.coyote.http11.Http11NioProtocol |Initializing ProtocolHandler ["http-nio-8084"]
2024-10-21 17:44:41 |INFO  |main |DirectJDKLog.java:173 |org.apache.catalina.core.StandardService |Starting service [Tomcat]
2024-10-21 17:44:41 |INFO  |main |DirectJDKLog.java:173 |org.apache.catalina.core.StandardEngine |Starting Servlet engine: [Apache Tomcat/9.0.75]
2024-10-21 17:44:41 |INFO  |main |DirectJDKLog.java:173 |org.apache.catalina.core.ContainerBase.[Tomcat].[localhost].[/] |Initializing Spring embedded WebApplicationContext
2024-10-21 17:44:41 |INFO  |main |ServletWebServerApplicationContext.java:292 |org.springframework.boot.web.servlet.context.ServletWebServerApplicationContext |Root WebApplicationContext: initialization completed in 1566 ms
2024-10-21 17:44:41 |WARN  |pool-4-thread-1 |ZipkinAutoConfiguration.java:164 |org.springframework.cloud.sleuth.autoconfig.zipkin2.ZipkinAutoConfiguration |Check result of the [RestTemplateSender{http://localhost:9411/api/v2/spans}] contains an error [CheckResult{ok=false, error=org.springframework.web.client.ResourceAccessException: I/O error on POST request for "http://localhost:9411/api/v2/spans": Connection refused: connect; nested exception is java.net.ConnectException: Connection refused: connect}]
2024-10-21 17:44:42 |INFO  |main |DocumentationPluginsBootstrapper.java:93 |springfox.documentation.spring.web.plugins.DocumentationPluginsBootstrapper |Documentation plugins bootstrapped
2024-10-21 17:44:42 |INFO  |main |AbstractDocumentationPluginsBootstrapper.java:79 |springfox.documentation.spring.web.plugins.DocumentationPluginsBootstrapper |Found 2 custom documentation plugin(s)
2024-10-21 17:44:42 |INFO  |main |ApiListingReferenceScanner.java:44 |springfox.documentation.spring.web.scanners.ApiListingReferenceScanner |Scanning for api listing references
2024-10-21 17:44:42 |INFO  |main |ApiListingReferenceScanner.java:44 |springfox.documentation.spring.web.scanners.ApiListingReferenceScanner |Scanning for api listing references
2024-10-21 17:44:42 |INFO  |main |StartupInfoLogger.java:61 |com.bilibili.chat.ChatApplication |Started ChatApplication in 30.694 seconds (JVM running for 31.905)
2024-10-21 17:44:42 |INFO  |main |NacosContextRefresher.java:129 |com.alibaba.cloud.nacos.refresh.NacosContextRefresher |[Nacos Config] Listening config: dataId=chat-service, group=DEFAULT_GROUP
2024-10-21 17:44:42 |INFO  |main |NacosContextRefresher.java:129 |com.alibaba.cloud.nacos.refresh.NacosContextRefresher |[Nacos Config] Listening config: dataId=chat-service.yaml, group=DEFAULT_GROUP
2024-10-21 17:44:42 |INFO  |main |NacosContextRefresher.java:129 |com.alibaba.cloud.nacos.refresh.NacosContextRefresher |[Nacos Config] Listening config: dataId=chat-service-dev.yaml, group=DEFAULT_GROUP
2024-10-21 17:44:43 |INFO  |main |WebMvcPropertySourcedRequestMappingHandlerMapping.java:69 |springfox.documentation.spring.web.WebMvcPropertySourcedRequestMappingHandlerMapping |Mapped URL path [/v2/api-docs] onto method [springfox.documentation.swagger2.web.Swagger2ControllerWebMvc#getDocumentation(String, HttpServletRequest)]
